Demographics, US by County, Population, Hispanic (Both Sexes - 2014 to 2018), 2014 - 2018
Area,County FIPS,Percent
"Ness, Kansas","20135","10.2"
"Rockdale, Georgia","13247","10.2"
"Wilson, North Carolina","37195","10.2"
"Noble, Indiana","18113","10.2"
"Aleutians East, Alaska","2013","10.1"
"Henderson, North Carolina","37089","10.1"
"Chaffee, Colorado","8015","10.1"
"Flagler, Florida","12035","10.1"
"Gadsden, Florida","12039","10.1"
"Wake, North Carolina","37183","10.1"
"Rio Blanco, Colorado","8103","10.1"
"Johnson, Nebraska","31097","10.1"
"Ulster, New York","36111","10.0"
"St. Bernard, Louisiana","22087","10.0"
"Snohomish, Washington","53061","10.0"
"Ogle, Illinois","17141","10.0"
"Lewis, Washington","53041","10.0"
"Brevard, Florida","12009","10.0"
"Carson, Texas","48065","9.9"
"Adams, Nebraska","31001","9.9"
"Montgomery, Tennessee","47125","9.9"
"Grays Harbor, Washington","53027","9.9"
"Putnam, Florida","12107","9.9"
"Hyde, North Carolina","37095","9.9"
"Pitkin, Colorado","8097","9.9"
"Cuming, Nebraska","31039","9.9"
"Saline, Missouri","29195","9.9"
"Chase, Nebraska","31029","9.9"
"Shasta, California","6089","9.8"
"Beadle, South Dakota","46005","9.8"
"Lorain, Ohio","39093","9.8"
"Wood, Texas","48499","9.8"
"Defiance, Ohio","39039","9.8"
"Porter, Indiana","18127","9.8"
"Sandusky, Ohio","39143","9.8"
"Washington, Colorado","8121","9.8"
"Washita, Oklahoma","40149","9.8"
"Appling, Georgia","13001","9.8"
"Marshall, Indiana","18099","9.8"
"Honolulu, Hawaii","15003","9.8"
"Clay, Florida","12019","9.7"
"Mason, Washington","53045","9.7"
"Trinity, Texas","48455","9.7"
"Ottawa, Michigan","26139","9.7"
"New Castle, Delaware","10003","9.7"
"Wheeler, Oregon","41069","9.7"
"Grundy, Illinois","17063","9.7"
"Webster, Georgia","13307","9.6"
"King, Washington","53033","9.6"
"Emmet, Iowa","19063","9.6"
"Sanpete, Utah","49039","9.6"
"Alachua, Florida","12001","9.6"
"Mineral, Colorado","8079","9.6"
"Alleghany, North Carolina","37005","9.6"
"Custer, Colorado","8027","9.6"
"Freeborn, Minnesota","27047","9.6"
"Shelby, Kentucky","21211","9.5"
"La Salle, Illinois","17099","9.5"
"Forsyth, Georgia","13117","9.5"
"Morris, Texas","48343","9.5"
"Warren, Illinois","17187","9.4"
"Albany, Wyoming","56001","9.4"
"Spotsylvania, Virginia","51177","9.4"
"Nevada, California","6057","9.4"
"Pinellas, Florida","12103","9.4"
"Douglas, Georgia","13097","9.4"
"Major, Oklahoma","40093","9.4"
"Callahan, Texas","48059","9.4"
"Catawba, North Carolina","37035","9.4"
"Vernon, Louisiana","22115","9.4"
"Davis, Utah","49011","9.4"
"Pacific, Washington","53049","9.4"
"Box Elder, Utah","49003","9.3"
"Hamilton, Florida","12047","9.3"
"Duval, Florida","12031","9.3"
"Gilpin, Colorado","8047","9.3"
"Clark, Washington","53011","9.3"
"Marshall, South Dakota","46091","9.3"
"Reno, Kansas","20155","9.3"
"Gunnison, Colorado","8051","9.3"
"Tama, Iowa","19171","9.2"
"Barry, Missouri","29009","9.2"
"Whatcom, Washington","53073","9.2"
"Frederick, Maryland","24021","9.2"
"Alpine, California","6003","9.2"
"Uinta, Wyoming","56041","9.1"
"Anchorage, Alaska","2020","9.1"
"Blount, Alabama","1009","9.1"
"Sussex, Delaware","10005","9.1"
"Ocean, New Jersey","34029","9.1"
"Lincoln, Oregon","41041","9.1"
"Greenville, South Carolina","45045","9.0"
"Sarpy, Nebraska","31153","9.0"
"Accomack, Virginia","51001","9.0"
"Sarasota, Florida","12115","9.0"
"Suwannee, Florida","12121","9.0"
"Clay, Nebraska","31035","9.0"
"Bureau, Illinois","17011","9.0"
"Okaloosa, Florida","12091","9.0"
"Linn, Oregon","41043","8.9"
"Warren, Tennessee","47177","8.9"
"Dauphin, Pennsylvania","42043","8.9"
"Sibley, Minnesota","27143","8.9"
"Jackson, Missouri","29095","8.9"
"Kodiak Island, Alaska","2150","8.9"
"Rains, Texas","48379","8.9"
"Warren, New Jersey","34041","8.9"
"Big Horn, Wyoming","56003","8.9"
"San Juan, Colorado","8111","8.8"
"Buffalo, Nebraska","31019","8.8"
"Newport News, Virginia","51700","8.8"
"Cowlitz, Washington","53015","8.8"
"Lane, Oregon","41039","8.7"
"Northampton, Virginia","51131","8.7"
"Thurston, Washington","53067","8.7"
"Plumas, California","6063","8.7"
"Pope, Arkansas","5115","8.7"
"Pettis, Missouri","29159","8.7"
"Robeson, North Carolina","37155","8.7"
"Kittitas, Washington","53037","8.7"
"DeKalb, Georgia","13089","8.6"
"Panola, Texas","48365","8.6"
"Canadian, Oklahoma","40017","8.6"
"Salem, New Jersey","34033","8.6"
"Iron, Utah","49021","8.6"
"Hodgeman, Kansas","20083","8.6"
"Rowan, North Carolina","37159","8.6"
"Fulton, Ohio","39051","8.6"
"Clatsop, Oregon","41007","8.5"
"Charlton, Georgia","13049","8.5"
"Jenkins, Georgia","13165","8.5"
"Garvin, Oklahoma","40049","8.5"
"Loudon, Tennessee","47105","8.5"
"St. Joseph, Indiana","18141","8.5"
"Rock, Wisconsin","55105","8.5"
"Monroe, New York","36055","8.5"
"Chesterfield, Virginia","51041","8.5"
"Douglas, Colorado","8035","8.5"
"Lincoln, Nevada","32017","8.5"
"Clackamas, Oregon","41005","8.5"
"Bannock, Idaho","16005","8.5"
"Campbell, Wyoming","56005","8.5"
"Uintah, Utah","49047","8.4"
"Cleveland, Oklahoma","40027","8.4"
"Borden, Texas","48033","8.4"
"Brown, Wisconsin","55009","8.4"
"Clark, Kansas","20025","8.4"
"Saginaw, Michigan","26145","8.4"
"Grand, Colorado","8049","8.4"
"Upshur, Texas","48459","8.4"
"Bacon, Georgia","13005","8.4"
"Orange, North Carolina","37135","8.4"
"Bennett, South Dakota","46007","8.3"
"Renville, Minnesota","27129","8.3"
"Lincoln, Nebraska","31111","8.3"
"Archer, Texas","48009","8.3"
"Gem, Idaho","16045","8.3"
"Riley, Kansas","20161","8.3"
"Bartow, Georgia","13015","8.3"
"Natrona, Wyoming","56025","8.3"
"Tippecanoe, Indiana","18157","8.2"
"Duchesne, Utah","49013","8.2"
"Polk, Iowa","19153","8.2"
"Frederick, Virginia","51069","8.2"
"Levy, Florida","12075","8.2"
"Rabun, Georgia","13241","8.1"
"Franklin, North Carolina","37069","8.1"
"Golden Valley, Montana","30037","8.1"
"White, Indiana","18181","8.1"
"Morgan, Alabama","1103","8.1"
"DeKalb, Tennessee","47041","8.0"
"Lake, Oregon","41037","8.0"
"Wrangell-Petersburg, Alaska","2280","8.0"
"Converse, Wyoming","56009","8.0"
"Ada, Idaho","16001","8.0"
"Platte, Wyoming","56031","8.0"
"Fairbanks North Star, Alaska","2090","8.0"
"Virginia Beach, Virginia","51810","8.0"
"Fauquier, Virginia","51061","8.0"
"Taylor, Iowa","19173","7.9"
"Deschutes, Oregon","41017","7.9"
"Jasper, Missouri","29097","7.9"
"Middlesex, Massachusetts","25017","7.9"
"Trempealeau, Wisconsin","55121","7.9"
"Prince George, Virginia","51149","7.9"
"Lenawee, Michigan","26091","7.9"
"Rice, Minnesota","27131","7.9"
"Kosciusko, Indiana","18085","7.9"
"Norfolk, Virginia","51710","7.9"
"McClain, Oklahoma","40087","7.9"
"Rutherford, Tennessee","47149","7.8"
"Otoe, Nebraska","31131","7.8"
"Deuel, Nebraska","31049","7.8"
"Kay, Oklahoma","40071","7.8"
"Burlington, New Jersey","34005","7.8"
"Guilford, North Carolina","37081","7.8"
"Chilton, Alabama","1021","7.8"
"Pawnee, Kansas","20145","7.8"
"Osceola, Iowa","19143","7.8"
"Sussex, New Jersey","34037","7.8"
"Granville, North Carolina","37077","7.8"
"Bristol, Massachusetts","25005","7.7"
"Lamar, Texas","48277","7.7"
"McKenzie, North Dakota","38053","7.7"
"Steele, Minnesota","27147","7.7"
"St. Joseph, Michigan","26149","7.7"
"Ingham, Michigan","26065","7.7"
"Christian, Kentucky","21047","7.7"
"Hopewell, Virginia","51670","7.6"
"Scott, Arkansas","5127","7.6"
"Columbia, Washington","53013","7.6"
"Waynesboro, Virginia","51820","7.6"
"Vance, North Carolina","37181","7.6"
"Beaufort, North Carolina","37013","7.6"
"Lenoir, North Carolina","37107","7.6"
"Henry, Ohio","39069","7.6"
"Pottawattamie, Iowa","19155","7.6"
"Cotton, Oklahoma","40033","7.6"
"Crook, Oregon","41013","7.6"
"Bowie, Texas","48037","7.6"
"Muscogee, Georgia","13215","7.6"
"Stephens, Oklahoma","40137","7.5"
"Kitsap, Washington","53035","7.5"
"Mountrail, North Dakota","38061","7.5"
"Tyler, Texas","48457","7.5"
"Island, Washington","53029","7.5"
"Ramsey, Minnesota","27123","7.5"
"Cape May, New Jersey","34009","7.5"
"Madison, Idaho","16065","7.5"
"Peach, Georgia","13225","7.5"
"Iredell, North Carolina","37097","7.5"
"Crawford, Arkansas","5033","7.5"
"Johnson, Kansas","20091","7.5"
"Bladen, North Carolina","37017","7.5"
"Anne Arundel, Maryland","24003","7.5"
"Jackson, Georgia","13157","7.4"
"Chautauqua, New York","36013","7.4"
"Jefferson, New York","36045","7.4"
"Cottonwood, Minnesota","27033","7.4"
"Allegan, Michigan","26005","7.3"
"Lawrence, Missouri","29109","7.3"
"Newberry, South Carolina","45071","7.3"
"Chester, Pennsylvania","42029","7.3"
"Red River, Texas","48387","7.3"
"Josephine, Oregon","41033","7.3"
"Yakutat, Alaska","2282","7.3"
"Sublette, Wyoming","56035","7.3"
"Fulton, Georgia","13121","7.3"
"Allen, Indiana","18003","7.3"
"Dubois, Indiana","18037","7.3"
"Benton, Oregon","41003","7.3"
"Delta, Texas","48119","7.3"
"Orange, Texas","48361","7.3"
"Ellis, Oklahoma","40045","7.3"
"Hayes, Nebraska","31085","7.3"
"Trinity, California","6105","7.2"
"Douglas, Illinois","17041","7.2"
"York, Pennsylvania","42133","7.2"
"Pratt, Kansas","20151","7.2"
"Fayette, Kentucky","21067","7.2"
"Dare, North Carolina","37055","7.2"
"Dewey, Oklahoma","40043","7.2"
"Fayette, Georgia","13113","7.2"
"Aurora, South Dakota","46003","7.2"
"Craven, North Carolina","37049","7.2"
"Williamsburg, Virginia","51830","7.1"
"Woods, Oklahoma","40151","7.1"
"Carter, Oklahoma","40019","7.1"
"Marion, Georgia","13197","7.1"
"Plaquemines, Louisiana","22075","7.1"
"Lackawanna, Pennsylvania","42069","7.1"
"Lincoln, North Carolina","37109","7.1"
"Davidson, North Carolina","37057","7.0"
"San Augustine, Texas","48405","7.0"
"Charlotte, Florida","12015","7.0"
"Cherokee, Oklahoma","40021","7.0"
"Lucas, Ohio","39095","7.0"
"Routt, Colorado","8107","7.0"
"Roger Mills, Oklahoma","40129","7.0"
"Shenandoah, Virginia","51171","7.0"
"Caroline, Maryland","24011","7.0"
"Keith, Nebraska","31101","7.0"
"Kent, Delaware","10001","7.0"
"Dakota, Minnesota","27037","7.0"
"Jefferson, Wisconsin","55055","7.0"
"Chippewa, Minnesota","27023","6.9"
"Schenectady, New York","36093","6.9"
"Comanche, Kansas","20033","6.9"
"Lancaster, Nebraska","31109","6.9"
"Bourbon, Kentucky","21017","6.9"
"Coffee, Alabama","1031","6.9"
"Dooly, Georgia","13093","6.9"
"Curry, Oregon","41015","6.9"
"Leavenworth, Kansas","20103","6.9"
"St. Mary, Louisiana","22101","6.9"
"Adams, Pennsylvania","42001","6.9"
"Macon, North Carolina","37113","6.9"
"Pender, North Carolina","37141","6.9"
"Le Flore, Oklahoma","40079","6.9"
"Hennepin, Minnesota","27053","6.9"
"Fremont, Wyoming","56013","6.9"
"Iroquois, Illinois","17075","6.8"
"Nash, North Carolina","37127","6.8"
"Carroll, Kentucky","21041","6.8"
"Rawlins, Kansas","20153","6.8"
"Bryan, Georgia","13029","6.8"
"Rockingham, Virginia","51165","6.8"
"Coweta, Georgia","13077","6.8"
"Richmond, Virginia","51159","6.8"
"Cheyenne, Nebraska","31033","6.8"
"Carroll, Georgia","13045","6.8"
"Gaston, North Carolina","37071","6.8"
"Armstrong, Texas","48011","6.8"
"Williams, North Dakota","38105","6.8"
"Banks, Georgia","13011","6.7"
"Elbert, Colorado","8039","6.7"
"Henry, Georgia","13151","6.7"
"Franklin, Idaho","16041","6.7"
"Robertson, Tennessee","47147","6.7"
"Lyon, Minnesota","27083","6.7"
"St. Johns, Florida","12109","6.7"
"Davie, North Carolina","37059","6.7"
"Woodford, Kentucky","21239","6.7"
"Spartanburg, South Carolina","45083","6.7"
"Howard, Maryland","24027","6.7"
"Richmond, Virginia","51760","6.7"
"Clay, Missouri","29047","6.7"
"Faribault, Minnesota","27043","6.7"
"Pontotoc, Mississippi","28115","6.6"
"Bartholomew, Indiana","18005","6.6"
"Pipestone, Minnesota","27117","6.6"
"Camden, Georgia","13039","6.6"
"Jackson, Indiana","18071","6.6"
"Bossier, Louisiana","22015","6.6"
"Adair, Oklahoma","40001","6.6"
"Scott, Iowa","19163","6.6"
"Eureka, Nevada","32011","6.6"
"Jasper, Texas","48241","6.6"
"Glynn, Georgia","13127","6.6"
"Houston, Georgia","13153","6.6"
"Juneau, Alaska","2110","6.6"
"Clear Creek, Colorado","8019","6.6"
"Kiowa, Kansas","20097","6.5"
"LaPorte, Indiana","18091","6.5"
"Buncombe, North Carolina","37021","6.5"
"Cheyenne, Kansas","20023","6.5"
"Berkeley, South Carolina","45015","6.5"
"Hillsborough, New Hampshire","33011","6.5"
"Moore, North Carolina","37125","6.5"
"Yazoo, Mississippi","28163","6.5"
"Montgomery, Kansas","20125","6.5"
"Pike, Arkansas","5109","6.5"
"Montgomery, Georgia","13209","6.5"
"Buchanan, Missouri","29021","6.5"
"Dunklin, Missouri","29069","6.5"
"Talbot, Maryland","24041","6.5"
"Sitka, Alaska","2220","6.5"
"Polk, Arkansas","5113","6.5"
"Huron, Ohio","39077","6.4"
"Hunterdon, New Jersey","34019","6.4"
"Coos, Oregon","41011","6.4"
"Columbia, Georgia","13073","6.4"
"Putnam, Georgia","13237","6.4"
"Polk, Minnesota","27119","6.4"
"Allamakee, Iowa","19005","6.4"
"Murray, Oklahoma","40099","6.4"
"Richmond, North Carolina","37153","6.4"
"Tyrrell, North Carolina","37177","6.4"
"Teller, Colorado","8119","6.4"
"Graves, Kentucky","21083","6.4"
"Renville, North Dakota","38075","6.3"
"Wahkiakum, Washington","53069","6.3"
"Leon, Florida","12073","6.3"
"Emery, Utah","49015","6.3"
"Wilkes, North Carolina","37193","6.3"
"Big Horn, Montana","30003","6.3"
"Waushara, Wisconsin","55137","6.3"
"Westmoreland, Virginia","51193","6.3"
"Harper, Kansas","20077","6.3"
"Jackson, Mississippi","28059","6.3"
"Forest, Pennsylvania","42053","6.3"
"Dane, Wisconsin","55025","6.3"
"Bay, Florida","12005","6.3"
"Chatham, Georgia","13051","6.3"
"Independence, Arkansas","5063","6.2"
"Skagway-Hoonah-Angoon, Alaska","2232","6.2"
"Dale, Alabama","1045","6.2"
"San Juan, Washington","53055","6.2"
"Skamania, Washington","53059","6.2"
"York, Virginia","51199","6.2"
"Apache, Arizona","4001","6.2"
"Sheboygan, Wisconsin","55117","6.2"
"Newton, Indiana","18111","6.2"
"Gilliam, Oregon","41021","6.2"
"Whitman, Washington","53075","6.2"
"Clallam, Washington","53009","6.2"
"Douglas, Kansas","20045","6.2"
"Putnam, Tennessee","47141","6.2"
"Shelby, Tennessee","47157","6.2"
"Wayne, Georgia","13305","6.2"
"Ben Hill, Georgia","13017","6.1"
"Paulding, Georgia","13223","6.1"
"Roanoke, Virginia","51770","6.1"
"Kearney, Nebraska","31099","6.1"
"Walton, Florida","12131","6.1"
"Dallas, Iowa","19049","6.1"
"Pitt, North Carolina","37147","6.1"
"Pulaski, Arkansas","5119","6.1"
"Putnam, Ohio","39137","6.1"
"Horry, South Carolina","45051","6.0"
"McLeod, Minnesota","27085","6.0"
"Litchfield, Connecticut","9005","6.0"
"Middlesex, Connecticut","9007","6.0"
"Park, Colorado","8093","6.0"
"Rockingham, North Carolina","37157","6.0"
"Lee, Illinois","17103","6.0"
"Greene, Georgia","13133","6.0"
"Wagoner, Oklahoma","40145","6.0"
"Columbia, Florida","12023","6.0"
"Billings, North Dakota","38007","6.0"
"Thomas, Kansas","20193","6.0"
"St. Charles, Louisiana","22089","6.0"
"Jasper, Indiana","18073","6.0"
"Gratiot, Michigan","26057","6.0"
"Washington, Iowa","19183","6.0"
"Logan, Oklahoma","40083","6.0"
"Greenwood, South Carolina","45047","6.0"
"Muskogee, Oklahoma","40101","6.0"
"McDowell, North Carolina","37111","6.0"
"Burke, North Carolina","37023","6.0"
"Banner, Nebraska","31007","6.0"
"Hamilton, Iowa","19079","6.0"
"Ellsworth, Kansas","20053","6.0"
"Decatur, Georgia","13087","5.9"
"Allen, Louisiana","22003","5.9"
"Lane, Kansas","20101","5.9"
"Union, Pennsylvania","42119","5.9"
"Greene, Virginia","51079","5.9"
"Limestone, Alabama","1083","5.9"
"Wayne, Utah","49055","5.9"
"Lexington, South Carolina","45063","5.9"
"Platte, Missouri","29165","5.9"
"Chesapeake, Virginia","51550","5.9"
"Cameron, Louisiana","22023","5.9"
"Le Sueur, Minnesota","27079","5.9"
"Wayne, Michigan","26163","5.9"
"Bradley, Tennessee","47011","5.9"
"Dolores, Colorado","8033","5.9"
"St. John the Baptist, Louisiana","22095","5.9"
"Clay, Texas","48077","5.9"
"Garfield, Utah","49017","5.9"
"Desha, Arkansas","5041","5.9"
"Calhoun, Mississippi","28013","5.9"
"Ward, North Dakota","38101","5.9"
"Waseca, Minnesota","27161","5.9"
"Washington, Oklahoma","40147","5.9"
"McCurtain, Oklahoma","40089","5.9"
"Gloucester, New Jersey","34015","5.9"
"Taney, Missouri","29213","5.8"
"Sevier, Tennessee","47155","5.8"
"Bryan, Oklahoma","40013","5.8"
"Edgefield, South Carolina","45037","5.8"
"Greene, New York","36039","5.8"
"Cuyahoga, Ohio","39035","5.8"
"Mahoning, Ohio","39099","5.8"
"Albany, New York","36001","5.8"
"Polk, North Carolina","37149","5.8"
"Newaygo, Michigan","26123","5.8"
"Champaign, Illinois","17019","5.8"
"Albemarle, Virginia","51003","5.8"
"Logan, Kansas","20109","5.8"
"Hinsdale, Colorado","8053","5.8"
"Wayne, Nebraska","31179","5.8"
"Liberty, Florida","12077","5.8"
"Calhoun, Florida","12013","5.8"
"Cook, Georgia","13075","5.7"
"Brooks, Georgia","13027","5.7"
"Sumter, Florida","12119","5.7"
"Ellis, Kansas","20051","5.7"
"Grady, Oklahoma","40051","5.7"
"Stevens, Minnesota","27149","5.7"
"Todd, Minnesota","27153","5.7"
"Douglas, Oregon","41019","5.7"
"Gilchrist, Florida","12041","5.7"
"Colonial Heights, Virginia","51570","5.7"
"Maury, Tennessee","47119","5.7"
"Shelby, Alabama","1117","5.7"
"Hardin, Kentucky","21093","5.7"
"Thurston, Nebraska","31173","5.6"
"Escambia, Florida","12033","5.6"
"Jackson, North Carolina","37099","5.6"
"Elbert, Georgia","13105","5.6"
"James City, Virginia","51095","5.6"
"Caribou, Idaho","16029","5.6"
"Aiken, South Carolina","45003","5.6"
"Muskegon, Michigan","26121","5.6"
"Menominee, Wisconsin","55078","5.6"
"Knox, Illinois","17095","5.6"
"Charles, Maryland","24017","5.6"
"Spokane, Washington","53063","5.6"
"Adams, Mississippi","28001","5.6"
"Henry, Illinois","17073","5.6"
"Hardin, Texas","48199","5.6"
"Hampton, Virginia","51650","5.6"
"Johnson, Iowa","19103","5.6"
"Madison, Arkansas","5087","5.6"
"San Juan, Utah","49037","5.6"
"Oneida, New York","36065","5.6"
"Newport, Rhode Island","44005","5.6"
"Ottawa, Oklahoma","40115","5.6"
"Hampshire, Massachusetts","25015","5.5"
"Yellowstone, Montana","30111","5.5"
"Hamilton, Tennessee","47065","5.5"
"Phelps, Nebraska","31137","5.5"
"St. Tammany, Louisiana","22103","5.5"
"Orleans, Louisiana","22071","5.5"
"Union, Florida","12125","5.5"
"Crawford, Kansas","20037","5.5"
"Lowndes, Georgia","13185","5.5"
"Lanier, Georgia","13173","5.5"
"Southeast Fairbanks, Alaska","2240","5.5"
"Emporia, Virginia","51595","5.5"
"Citrus, Florida","12017","5.5"
"Henrico, Virginia","51087","5.5"
"Webster, Kentucky","21233","5.5"
"Jefferson, West Virginia","54037","5.5"
"Wood, Ohio","39173","5.5"
"Garland, Arkansas","5051","5.5"
"Hughes, Oklahoma","40063","5.4"
"Berrien, Michigan","26021","5.4"
"Erie, New York","36029","5.4"
"New Hanover, North Carolina","37129","5.4"
"Sumner, Kansas","20191","5.4"
"Newton, Georgia","13217","5.4"
"Gallatin, Kentucky","21077","5.4"
"Charlottesville, Virginia","51540","5.4"
"Putnam, Illinois","17155","5.4"
"Harrison, Mississippi","28047","5.4"
"Russell, Alabama","1113","5.4"
"Santa Rosa, Florida","12113","5.4"
"Kiowa, Colorado","8061","5.4"
"Park, Wyoming","56029","5.4"
"Martinsville, Virginia","51690","5.4"
"Chicot, Arkansas","5017","5.4"
"Bowman, North Dakota","38011","5.4"
"Polk, Nebraska","31143","5.4"
"Sumter, Georgia","13261","5.4"
"Franklin, Florida","12037","5.4"
"Franklin, Pennsylvania","42055","5.4"
"Ascension, Louisiana","22005","5.4"
"Franklin, Ohio","39049","5.4"
"Caldwell, North Carolina","37027","5.3"
"Henry, Virginia","51089","5.3"
"Stark, North Dakota","38089","5.3"
"Bay, Michigan","26017","5.3"
"Wallace, Kansas","20199","5.3"
"York, South Carolina","45091","5.3"
"Baltimore, Maryland","24005","5.3"
"Pottawatomie, Kansas","20149","5.3"
"Dorchester, Maryland","24019","5.3"
"Warren, Kentucky","21227","5.3"
"Oconee, South Carolina","45073","5.3"
"Newton, Missouri","29145","5.3"
"Ashley, Arkansas","5003","5.3"
"Tolland, Connecticut","9013","5.3"
"Stanton, Nebraska","31167","5.3"
"Hancock, Ohio","39063","5.3"
"Washington, North Carolina","37187","5.3"
"Mitchell, North Carolina","37121","5.3"
"Eaton, Michigan","26045","5.3"
"Alfalfa, Oklahoma","40003","5.3"
"Richland, Montana","30083","5.3"
"Clark, Indiana","18019","5.3"
"Clarke, Virginia","51043","5.2"
"Columbus, North Carolina","37047","5.2"
"Madison, Florida","12079","5.2"
"Johnston, Oklahoma","40069","5.2"
"Pontotoc, Oklahoma","40123","5.2"
"Macon, Tennessee","47111","5.2"
"Madison, Georgia","13195","5.2"
"Dorchester, South Carolina","45035","5.2"
"Jefferson, Kentucky","21111","5.2"
"Lancaster, South Carolina","45057","5.2"
"Storey, Nevada","32029","5.2"
"Terrebonne, Louisiana","22109","5.1"
"Swain, North Carolina","37173","5.1"
"Avery, North Carolina","37011","5.1"
"Marshall, Tennessee","47117","5.1"
"Schley, Georgia","13249","5.1"
"Yancey, North Carolina","37199","5.1"
"Baltimore, Maryland","24510","5.1"
"Benton, Indiana","18007","5.1"
"Lexington, Virginia","51678","5.1"
"Norton, Kansas","20137","5.1"
"Union, Illinois","17181","5.1"
"Calhoun, Michigan","26025","5.1"
"Sevier, Utah","49041","5.1"
"Bucks, Pennsylvania","42017","5.1"
"Ketchikan Gateway, Alaska","2130","5.1"
"Clinch, Georgia","13065","5.1"
"Richland, South Carolina","45079","5.1"
"Pasquotank, North Carolina","37139","5.1"
"Pottawatomie, Oklahoma","40125","5.1"
"Wicomico, Maryland","24045","5.1"
"Scott, Minnesota","27139","5.1"
"Fulton, Indiana","18049","5.1"
"Charleston, South Carolina","45019","5.1"
"Pennington, South Dakota","46103","5.0"
"Columbia, Oregon","41009","5.0"
"Fond du Lac, Wisconsin","55039","5.0"
"Ashe, North Carolina","37009","5.0"
"Plymouth, Iowa","19149","5.0"
"York, Nebraska","31185","5.0"
"Dodge, Minnesota","27039","5.0"
"Tompkins, New York","36109","5.0"
"Neosho, Kansas","20133","5.0"
"King George, Virginia","51099","5.0"
"St. Mary's, Maryland","24037","5.0"
"Ottawa, Ohio","39123","5.0"
"Pierce, Georgia","13229","5.0"
"Harney, Oregon","41025","5.0"
"Valdez-Cordova, Alaska","2261","5.0"
"Norman, Minnesota","27107","5.0"
"Mellette, South Dakota","46095","5.0"
"Dawes, Nebraska","31045","5.0"
"Seneca, Ohio","39147","5.0"
"Grant, Louisiana","22043","5.0"
"Sheridan, Nebraska","31161","5.0"
"Pittsburg, Oklahoma","40121","5.0"
"Chattooga, Georgia","13055","5.0"
"Craighead, Arkansas","5031","5.0"
"Montgomery, Pennsylvania","42091","5.0"
"Madison, Montana","30057","5.0"
"Red Willow, Nebraska","31145","5.0"
"Grant, Oklahoma","40053","4.9"
"Boundary, Idaho","16021","4.9"
"Minnehaha, South Dakota","46099","4.9"
"Rosebud, Montana","30087","4.9"
"Rhea, Tennessee","47143","4.9"
"Webster, Nebraska","31181","4.9"
"DeSoto, Mississippi","28033","4.9"
"Sauk, Wisconsin","55111","4.9"
"Berrien, Georgia","13019","4.9"
"Seminole, Oklahoma","40133","4.9"
"Oconee, Georgia","13219","4.9"
"Vermilion, Illinois","17183","4.9"
"McLean, Illinois","17113","4.8"
"Petersburg, Virginia","51730","4.8"
"Richmond, Georgia","13245","4.8"
"Daniels, Montana","30019","4.8"
"Brunswick, North Carolina","37019","4.8"
"Jackson, Florida","12063","4.8"
"Madison, Alabama","1089","4.8"
"Lumpkin, Georgia","13187","4.8"
"Matanuska-Susitna, Alaska","2170","4.8"
"Kalamazoo, Michigan","26077","4.8"
"Wilkes, Georgia","13317","4.8"
"Daviess, Indiana","18027","4.8"
"Sheridan, Kansas","20179","4.8"
"Orange, Virginia","51137","4.8"
"Montgomery, Indiana","18107","4.8"
"Green Lake, Wisconsin","55047","4.8"
"Swift, Minnesota","27151","4.8"
"Henry, Iowa","19087","4.8"
"Onondaga, New York","36067","4.8"
"Rensselaer, New York","36083","4.8"
"Orleans, New York","36073","4.8"
"Olmsted, Minnesota","27109","4.8"
"Washington, Maryland","24043","4.8"
"Webster, Iowa","19187","4.7"
"Paulding, Ohio","39125","4.7"
"Clark, Arkansas","5019","4.7"
"Dodge, Wisconsin","55027","4.7"
"Chickasaw, Mississippi","28017","4.7"
"O'Brien, Iowa","19141","4.7"
"Cerro Gordo, Iowa","19033","4.7"
"Morris, Kansas","20127","4.7"
"Peoria, Illinois","17143","4.7"
"Kane, Utah","49025","4.7"
"Juab, Utah","49023","4.7"
"Williamson, Tennessee","47187","4.7"
"Gulf, Florida","12045","4.7"
"Sumner, Tennessee","47165","4.7"
"Union, Louisiana","22111","4.7"
"Payne, Oklahoma","40119","4.7"
"Kent, Rhode Island","44003","4.7"
"Laurens, South Carolina","45059","4.7"
"Calhoun, Georgia","13037","4.7"
"Butler, Kansas","20015","4.7"
"Ionia, Michigan","26067","4.7"
"Union, Oregon","41061","4.7"
"Tippah, Mississippi","28139","4.7"
"Waukesha, Wisconsin","55133","4.6"
"Ferry, Washington","53019","4.6"
"Jones, North Carolina","37103","4.6"
"Rogers, Oklahoma","40131","4.6"
"Niobrara, Wyoming","56027","4.6"
"Butler, Ohio","39017","4.6"
"Lapeer, Michigan","26087","4.6"
"Dickinson, Kansas","20041","4.6"
"Moniteau, Missouri","29135","4.6"
"Chase, Kansas","20017","4.6"
"Berkshire, Massachusetts","25003","4.6"
"Pickens, Alabama","1107","4.6"
"Branch, Michigan","26023","4.6"
"Coal, Oklahoma","40029","4.6"
"Lafayette, Louisiana","22055","4.6"
"Lincoln, Wyoming","56023","4.6"
"Columbia, New York","36021","4.6"
"Ontario, New York","36069","4.6"
"Caroline, Virginia","51033","4.6"
"Alexander, North Carolina","37003","4.6"
"Saline, Arkansas","5125","4.6"
"Washtenaw, Michigan","26161","4.6"
"Silver Bow, Montana","30093","4.6"
