latitude,longitude,oil_barrels_spilled,spill_count
32.019351,-102.01641,4.0,1
32.02031,-102.01803,25.0,1
32.020434,-102.014998,0.1,1
32.02064,-102.01648,1.5,1
32.021211,-102.012516,45.0,1
32.021534,-102.046952,60.0,1
32.021937,-102.016177,100.0,1
32.023108,-102.012261,200.0,1
32.02343,-102.01767,1.0,1
32.02363,-102.012028,3.2,2
32.02363,-102.01169,400.0,1
32.023877,-102.017721,10.0,1
32.02424,-102.013347,7.3,3
32.02821,-89.10162,9.409999999999998,2
32.02879,-89.10231,1.75,2
32.04704,-94.10641,400.0,1
32.062707,-103.881937,50.0,1
32.063649,-104.1339,100.0,1
32.06374,-97.81895,0.71,1
32.06417,96.86614,2.0,1
32.06432,-96.86338,40.0,1
32.06456,-96.86533,0.5,1
32.06704,-96.4719,4.71,2
32.06784,-96.47049,0.37,1
32.06839,-96.47081,104.0,3
32.06839,-96.4708,0.36,1
32.06854,-96.47929,0.36,1
32.06899,-96.47586,50.0,1
32.07056,-96.4742,4.0,1
32.07073,-96.47442,195.0,1
32.0711,-96.47409,979.0,7
32.07175,-96.47357,1.3599999999999999,2
32.07254,-101.856855,49.0,1
32.07267,-98.46948,0.12,1
32.0729,-96.4767,10.12,2
32.072932,-96.467214,0.75,1
32.0757,-103.67049,190.0,1
32.079424,-103.178079,0.2,1
32.08014,-103.17604,4.0,1
32.080668,-103.178983,500.0,1
32.08076,-103.17807,10.0,1
32.080874,-103.176847,0.0,1
32.08145,-96.41445,1.0,1
32.081519,-103.180924,1.0,1
32.08164,-103.18105,35.0,1
32.081667,-103.1811111,15.0,1
32.08342,-96.4072,4.5,1
32.088227,-102.137422,1.5,1
32.088721,-102.137958,0.4,1
32.089083,-102.138981,1.5,1
32.090307,-101.8809,63.0,1
32.10503,-101.46052,2.8,1
32.1057904,-101.2216288,6700.0,1
32.108042,-96.94382,7830.0,1
32.113857,-101.255144,0.1,1
32.11457,-94.96274,4.0,1
32.1147,-94.9633,2.0,1
32.11581,-102.29321,0.37,1
32.15284,-97.37462,200.0,1
32.1532,-97.3751,2.0,1
32.15603,-102.16955,20.0,1
32.16315,-97.00595,2.9,1
32.18726,-94.25998,0.2,1
32.209977,-94.955487,0.5,1
32.210556,-101.978889,19.0,1
32.21265,-101.54602,40.0,1
32.22471,-101.4044,117.0,1
32.23587,-91.62582,1.5,1
32.251168,-101.305851,13241.0,1
32.26812,-101.40486,0.72,2
32.285819,-101.168947,0.07,1
32.28594,-94.500617,0.48,1
32.28877,-94.50289,5.0,1
32.28981,-95.38024,30.0,1
32.29488,-97.13418,0.23,1
32.3006,-102.54292,1.5,1
32.303575,-102.548583,560.0,1
32.3288,-102.8112,128.0,1
32.34464,-94.8804,1.0,1
32.359487,-105.337417,2491.0,1
32.36876,-99.65356,8.0,1
32.368825,-102.143282,0.75,1
32.38719,-99.71718,0.48,1
32.39482,-99.75808,1.0,1
32.40169,-97.593745,8.7,1
32.407275,-102.884611,20.33,1
32.412292,-99.875123,30.0,1
32.429722,-100.445277,0.02,1
32.43048,-100.05672,6.0,1
32.431944,-101.44,0.02,1
32.44166,-94.81077,20.0,1
32.45279,-100.35862,8600.0,1
32.46539,-103.57639,200.0,1
32.465709,-103.57379,1.0,1
32.47042,-102.46394,0.53,1
32.473589,-94.718594,500.0,1
32.47413,-94.7185,0.84,1
32.475,-101.663676,12.0,1
32.47599,-94.71869,650.0,1
32.47696,-102.633799,0.1,1
32.47831,-94.86801,6.0,1
32.47831,-94.868,1.0,1
32.4785,-94.8679,8.0,1
32.48128,-94.83778,2.0,1
32.4813,-102.8589,0.24,1
32.4813,-94.8373,0.12,1
32.481377,-94.83639,4.0,1
32.4819,-94.8351,1.0,1
32.48191,-94.83511,1.0,1
32.48248,-94.8391,1.0,1
32.48252,-94.84004,15.0,1
32.483,-94.8388,0.5,1
32.483217,-94.831033,0.48,1
32.48325,-94.83034,198.0,1
32.4836,-94.8305,3.0,1
32.49781,-98.63609,1.0,1
32.49783,-98.63633,0.12,1
32.49804,-98.63654,4.24,3
32.4982,-98.6362,0.5,1
32.49829,-98.63621,4.0,1
32.50059,-94.84779,15.0,1
32.5007778,-88.56550277,1.0,1
32.511567,-94.850293,40.0,1
32.51846,-94.84417,0.35,1
32.519797,-94.870959,0.48,1
32.524731,-103.18819,0.25,1
32.52582,-94.86381,0.6,1
32.52944,-100.83055,1.71,2
32.529914,-100.830396,700.0,1
32.53021,-100.83544,10.0,1
32.53024,-100.83563,12.0,1
32.53048,-100.83604,1.0,1
32.53091,-100.83715,4.0,1
32.53151,-100.85003,0.12,1
32.53193,-100.83051,3.0,1
32.53198,-100.83048,4.0,1
32.531983,-100.841964,0.5,1
32.532,-100.83054,1.0,1
32.532127,-100.842157,6.0,1
32.532145,-88.574787,190.76,1
32.53242,-100.82925,2.0,1
32.5327,-100.8309,1.48,2
32.53275,-100.82947,2.0,1
32.533014,-103.545923,250.0,1
32.533257,-100.844335,200.0,1
32.53403,-94.84332,1.5,1
32.5343,-97.0456,50.0,1
32.53707,-103.52274,2.0,1
32.5374,-100.8358,10.0,1
32.5375,-100.8377,0.36,1
32.540604,-95.701173,3.0,1
32.5409,-94.8693,40.0,1
32.54213,-103.17194,40.0,1
32.54426,-102.67448,10.0,1
32.54948,-98.71181,350.0,1
32.55991,-94.08086,115.0,1
32.56184,-98.350678,119.1,1
32.56273,-98.7191,25.0,1
32.56757,-100.96222,1.0,1
32.577172,-85.370262,6.91,1
32.599125,-100.76886,90.0,1
32.603333,-98.114722,10.0,1
32.6075,-98.1,6.2,1
32.61009,-94.22141,0.36,1
32.61094,-98.7683,15.0,1
32.611,-103.0763,2.0,1
32.61263,-101.0593,3992.0,1
32.63239,-99.80477,2.0,1
32.650231,-103.138898,8.0,1
32.650336,-103.139479,120.0,1
32.650552,-103.1392,3500.0,1
32.650565,-103.14003,3.0,1
32.650659,-103.139764,0.5,1
32.65151,-103.138489,1.5,1
32.652,-103.1393,2.0,1
32.652052,-103.13993,0.2,1
32.652787,-93.981854,4509.0,1
32.655,-103.1375,4.0,1
32.665279,-101.057856,4.2,1
32.70141,-98.84219,25.0,1
32.70276,-117.15622,65.0,1
32.70298,-92.54888,3.68,1
32.70464,-88.18612,1.5,1
32.71141,-99.81866,0.5,1
32.71949,-104.181559,1.43,1
32.7261111,-103.2997222,2.0,1
32.7478,-98.9129,2.0,1
32.75619,-102.71984,10.0,1
32.756261,-102.719861,32.0,1
32.75732,-102.90678,25.0,1
32.757835,-100.960956,23.0,1
32.75828,-100.96146,90.0,1
32.76118,-100.94666,475.0,1
32.772073,-96.323668,0.2,1
32.775858,-102.960055,1.2,1
32.775943,-102.959437,2.6,1
32.77597,-102.95923,25.0,1
32.77698,-102.95071,1.0,1
32.777568,-102.950783,1047.0,1
32.779328,-102.950633,12.3,1
32.78111,-88.04631,0.21,1
32.782062,-103.960134,20.0,1
32.782428,-103.960045,0.5,1
32.78448,-102.77773,0.38,1
32.794161,-101.019901,3.0,1
32.8076,-104.4469,15.0,1
32.813,-104.061182,20.0,1
32.81384,-100.93662,1694.0,1
32.83256,-95.48887,5.0,1
32.833,-90.845,10.0,1
32.842833,-90.905417,1.0,1
32.847106,-104.390717,10.35,2
32.84745,-104.38975,0.36,1
32.848,-104.39,1.0,1
32.86057,-100.93178,20.54,1
32.8618,-102.91921,3.0,1
32.862785,-102.920159,116.0,1
32.86467,-102.914893,800.0,1
32.874236,-103.3011341,2.5,1
32.874247,-103.300039,150.0,1
32.87476,-91.05339,82.24,3
32.87718,-91.05218,0.19,1
32.89621,-102.56563622,0.5,1
32.907579,-94.715498,0.1,1
32.933,-92.55922,0.12,1
32.9392,-97.2963,2.0,1
32.9491,-93.1679,1.0,1
32.960694,-102.617915,1.5,1
32.9689722,-102.769167,98.0,1
32.97035,-92.93675,400.0,1
32.97722,-87.65444,0.24,1
32.989666,-102.7692504,321.0,1
32.99344,-102.78992,50.0,1
32.99376,-102.790301,25.0,1
32.9942,-102.79009,0.48,1
33.007092,-102.97538,0.48,1
33.007445,-102.975571,0.13,1
33.03138,-102.82777,15.15,1
33.03138,-102.82027,3.88,1
33.034328,-96.202772,13.21,1
33.03568558,-96.20079871,1.0,2
33.05193,-103.9874,4.5,1
33.05365,-103.59627,4.0,1
33.057483,-98.67571,1.0,1
33.07358,-98.58654,3.0,1
33.098846,-102.768494,1850.0,1
33.138683,-98.122177,450.0,1
33.139575,-98.121511,0.5,1
33.139747,-98.1214,50.0,1
33.155227,-98.103002,2.0,1
33.17535,-102.23929,20.0,1
33.179721,-96.302081,14.6,1
33.20242,-92.65195,60.0,1
33.204379,-87.006137,4444.5,1
33.22053,-99.87124,0.36,1
33.22973,-96.06001,10.0,1
33.236374,-86.916634,7370.0,1
33.24043,-93.1468,5600.0,1
33.24455,-102.26934,0.12,1
33.247889,-98.792389,465.0,1
33.251978,-92.640564,31.2,1
33.25417,-92.61944,10.0,1
33.26013184,-92.63136292,0.23,1
33.28139,-86.75917,3.02,1
33.28207,-86.803177,2.67,1
33.28411,-86.80266,0.1,1
33.286639,-86.74691,919.0,1
33.287449,-86.83171,9.52,1
33.289744,-86.833862,9.6,1
33.29701,-97.956493,138.0,2
33.307077,-97.847271,12229.0,1
33.31354,-97.86774,20.0,1
33.31601,-96.19278,20.0,1
33.33278,-98.72257,1.0,1
33.34157,-97.6054,2.0,1
33.34219,-92.70125,20.0,1
33.347755,-98.726775,0.6,1
33.38649,-100.01332,26.0,1
33.404778,-102.751036,0.17,1
33.407,-102.448,1.0,1
33.40752,-102.44847,34.0,1
33.41305,-102.44337,10200.0,1
33.4166975,-98.74844135,0.5,1
33.4188,-99.3837,20.0,1
33.42163,-86.28629,0.2,1
33.424148,-98.750598,3.0,1
33.45494,-96.35925,42.0,1
33.45542,-84.40389,23.0,1
33.4604,-118.12035,4.0,1
33.4614,-118.12135,4.0,1
33.5124,-118.2036,4.1,1
33.5352,-118.0842,1.0,1
33.53866,-82.53516,3104.0,1
33.538716,-103.987485,0.1,1
33.54657,-96.36906,241.0,1
33.56399,-97.87105,60.0,1
33.569382,-98.716749,19.0,1
33.573889,-97.873056,1.0,1
33.58266,-96.64881,700.0,1
33.5890316,-102.4290155,1.0,1
33.59202,-96.38146,6719.0,1
33.59667,-81.95333,10.83,1
33.59872,-85.82542,69.0,1
33.598881,-85.825495,0.26,1
33.616375,-85.778931,0.24,1
33.619833,-82.127,33.0,1
33.655692,-98.624766,202.0,1
33.6594,-85.4649,14.29,1
33.6809,-81.8849,22.0,1
33.68092,-97.075241,1.0,1
33.6938,-118.0064056,20.0,1
33.698451,-85.13932,5.95,1
33.7161833,-84.9190558,41.0,1
33.719236,-96.889483,0.2,1
33.734846,-118.272297,15.12,2
33.735001,-118.27167,2.0,1
33.736385,-118.271949,1.3,1
33.756403,-118.205749,0.48,1
33.758661,-118.203322,2.98,1
33.76233,-118.10183,1.0,1
33.764,-118.228,0.5,1
33.764961,-118.209047,0.5,1
33.767016,-96.89285,1.5,1
33.769722,-118.208889,6.0,1
33.7697415,-118.2093535,16.0,1
33.771038,-118.225012,70.0,1
33.77596,-118.213997,30.0,1
33.77754,-118.210091,295.0,1
33.78114,-118.22177,0.6,1
33.787393,-102.520163,1.34,1
33.787864,-118.269456,39.0,1
33.795549,-98.651289,314.0,2
33.7963,-118.2347,17.0,1
33.7966,-118.2347,0.24,1
33.8000022,-118.233913,19.6,1
33.800211,-118.255721,186.0,1
33.80197,-118.23844,4.5,1
33.802717,-118.249779,2.0,1
33.80313,-118.252843,15.0,1
33.803335,-118.254678,225.0,1
33.804707,-118.222597,264.0,1
33.805501,-98.571215,1.0,1
33.806106,-118.158872,5.0,1
33.806255,-118.229308,130.0,1
33.806372,-98.562914,4.0,1
33.806917,-118.227056,989.0,1
33.80808,-98.54305,1.0,1
33.80933,-118.25413,1.0,1
33.811699,-118.180656,120.0,1
33.81583,-118.29701,35.0,1
33.826786,-98.638556,0.48,1
33.828281,-98.638347,160.0,1
33.83017,-96.445621,0.25,1
33.83299,-98.27806,928.5,1
33.83799,-98.27639,131.0,1
33.841119,-118.246558,45.0,1
33.84494,-118.232432,6.71,1
33.846624,-118.252704,1.0,1
33.84735,-118.31848,41.0,1
33.85545,-84.62936,0.6,1
33.855711,-84.629237,0.6,1
33.85596,-84.62949,1.38,1
33.85602,-84.62397,2.2,1
33.85623,-84.63053,22.6,1
33.85651,-84.62941,3.0,1
33.856638,-84.629407,65.98,1
33.857292,-84.629335,0.31,1
33.86206,-118.22369,3.0,1
33.863,-118.164425,3.0,1
33.863,-97.9533,150.0,1
33.8630556,-118.2166667,0.6,1
33.863186,-118.163396,0.24,1
33.86329,-97.95336,8.0,1
33.863326,-118.216752,173.0,1
33.863333,-118.163889,30.0,1
33.86343,-118.16467,2.38,1
33.86345,-97.953363,1.5,1
33.863481,-118.16312222,0.36,1
33.86357,-97.95564,0.5,1
33.86379,-97.95413,1.0,1
33.864289,-97.954067,1.5,1
33.86657,-117.838615,133.0,1
33.87367,-100.08678,2.0,1
33.885958,-92.352025,0.4,1
33.902032,-118.313486,20.0,1
33.90593,-118.42132,2.9,1
33.91269,-98.43935,3.0,1
33.91446,-98.48781,5.0,2
33.914572,-98.440369,20.0,1
33.91486,-98.43757,4.0,1
33.914949,-98.437029,4.0,1
33.91765556,-117.9154528,2.0,1
33.923171,-97.720683,2.0,1
33.923263,-97.720868,445.0,1
33.93594,-98.49067,0.7,1
33.936233,-98.496906,0.83,1
33.936514,-98.496967,29.4,1
33.936574,-98.496891,1.12,1
33.947489,-97.021931,760.0,1
33.949629,-118.370221,10.0,1
33.956,-117.884167,9.0,1
33.96455,-104.58069,70.0,1
33.97,-98.2215,1.0,1
33.970039,-97.334269,0.23,1
33.975062,-83.898977,13.71,1
33.97676,-83.9178,8.2,1
33.99271,-83.41999,14.0,1
34.001474,-98.812338,25.0,1
34.00551,-118.14477,0.6,1
34.044058,-118.441362,15.0,1
34.0522342,-118.2436849,0.5,1
34.0577675,-118.360143,0.12,1
34.058206,-117.763553,2.5,1
34.0599,-98.568937,5.0,1
34.059928,-117.366844,3.19,2
34.07083,-97.944108,12.0,1
34.091,-98.858,0.2,1
34.092292,-98.90449,1.0,1
34.093675,-83.233783,0.4,1
34.105033,-98.84851,0.41,1
34.12899,-96.46764,5.0,1
34.133131,-98.262922,1.7,1
34.146191,-118.272341,331.0,1
34.16078,-97.53915,0.23,1
34.183191,-117.365394,3.57,1
34.1897222,-97.3761111,0.48,1
34.2021,-97.49,0.2,1
34.206615,-98.58121,2.0,1
34.20969,-97.54401,35.0,1
34.216537,-97.28714,35.0,1
34.217554,-102.031489,4.0,1
34.23884,-97.492924,2.0,1
34.238914,-118.96542,24.0,1
34.2391,-97.5136,20.0,1
34.24278,-97.49972,17.0,2
34.244372,-97.948581,0.5,1
34.245072,-97.947953,3.0,1
34.263642,-119.042773,211.0,1
34.27734,-96.52176,6.529999999999999,1
34.283001,-119.25847,1075.0,1
34.31371,-99.28394,0.5,1
34.314349,-119.298397,500.0,1
34.32044,-100.24465,20.0,1
34.32184,-100.24492,20.0,1
34.333794,-98.06368,8.0,1
34.36098,-97.55678,25.0,1
34.37306,-97.51083,0.48,1
34.37332,-97.10367,78.0,1
34.394601,-97.418438,45.0,1
34.421537,-105.224281,1.2,1
34.43528,-97.98185,1.0,1
34.462434,-120.086714,2934.0,1
34.462837,-97.688497,0.24,1
34.472502,-97.66435,485.0,1
34.478859,-120.014772,0.26,1
34.481971,-82.60639,608.0,1
34.48407,-97.547686,30.0,1
34.521102,-96.623514,0.24000000000000002,1
34.5401306,-97.5401306,30.0,1
34.544428,-82.507594,8800.0,1
34.545017,-82.50691,0.0,1
34.55261,-82.48781,1.93,2
34.55306,-82.47944,0.2,1
34.5530703,-97.403032,115.0,1
34.553462,-82.48791,323.8,1
34.55747,-97.28468,5.0,1
34.55773,-97.37179,1.0,1
34.63366,-97.1581,5.0,1
34.6428,-118.7169,20.0,1
34.70203,-82.23533,1238.1,1
34.723949,-120.433842,18.0,1
34.751139,-84.780139,3.09,1
34.753426,-82.150528,62.9,1
34.76231,-97.44047,1250.0,1
34.816479,-97.442674,30.0,1
34.81979,-97.44566,1.0,1
34.82512,-97.18992,320.0,1
34.83433167,-120.45062247,0.7,1
34.84251,-99.13711,211.0,1
34.84676,-92.09123,13500.2,1
34.874565,-97.79908,1.0,1
34.87656,-97.79842,5.0,2
34.882052,-120.445707,0.91,1
34.89185,-97.4453,2.0,1
34.89285,-99.03776,400.0,1
34.9175,-81.87417,0.24,1
34.91801,-81.87401,1.29,1
34.92544,-81.87765,0.36,1
34.94194,-92.45555,0.48,1
34.94212,-98.16142,100.0,1
34.94418,-97.47736,3.53,1
34.96406,-92.42859,3190.0,1
34.972892,-120.444417,5.0,1
34.99659,-120.45123,72.0,1
34.998458,-106.023817,0.24,1
35.01673757,-81.68385896,0.21,1
35.01937,-119.06305,242.0,2
35.019374,-119.063134,600.0,1
35.019746,-119.06454,0.95,1
35.02529,-101.51128,0.35,1
35.04474,-119.19115,2.7,1
35.05097,-85.33488,85.7,1
35.054,-119.3169,0.36,1
35.059321,-119.064098,15.0,1
35.0614452,-119.0635177,4.93,1
35.063508,-119.064372,15.5,1
35.097214,-119.3917,0.71,1
35.097314,-119.391572,2.3,1
35.10335,-119.45596,16.5,1
35.119174,-119.378251,0.76,1
35.13221,-91.59935,250.0,1
35.134147,-91.242388,1.1,1
35.139732,-96.632111,225.0,1
35.1544444,-119.3388889,25.0,1
35.203837,-98.06593,286.0,1
35.22377,-96.44739,121.0,1
35.225037,-119.55979,0.48,1
35.2256,-119.562467,0.84,1
35.231666,-119.434622,10.0,1
35.23317,-97.60874,1.6,1
35.2482,-119.2748,0.48,1
35.26177777,-119.0744917,2.0,1
35.265278,-101.890833,38.5,3
35.276957,-116.021774,1.6,4
35.27901,-119.31192,2.0,1
35.28036,-119.42238,0.24,1
35.285,-101.541111,0.43,1
35.2858,-80.93179,0.29,1
35.296047,-119.160719,2.0,1
35.298901,-118.914063,5.0,1
35.31111,-97.00602,6.9,1
35.317952,-97.243049,1.7,1
35.32395,-119.650239,0.34,1
35.3275,-119.6575,3.0,1
35.347873,-98.091935,3.4,1
35.34866,-98.09101,2.08,1
35.3496,-119.654007,0.16,1
35.3599366,-119.6614872,0.24,1
35.383359,-119.742552,0.54,1
35.42148,-96.14583,3.0,1
35.431862,-119.68993,10.65,1
35.435057,-119.68223,0.24,1
35.435228,-119.682456,50.24,1
35.43959,-118.99174,0.24,1
35.439682,-118.99227,15.0,1
35.444988,-119.0425888,0.5,1
35.449592,-100.105372,0.85,1
35.46577,-97.44754,0.71,1
35.466951,-119.704428,12.7,1
35.4672,-119.704,9.29,1
35.467203,-119.703991,508.0,1
35.47321,-119.74096,100.0,1
35.48354,-80.7357,0.55,1
35.48374,-80.73542,23.1,1
35.483852,-80.735273,142.9,1
35.4855,-100.9402,0.5,1
35.500176,-119.811758,1.66,1
35.529177,-119.808998,0.14,1
35.5291888,-119.807777,440.0,1
35.5291888,-119.80777,238.0,1
35.5314135,-108.210311,682.0,1
35.534236,-98.097395,1772.0,1
35.535471,-101.442106,6.25,1
35.539578,-101.896958,0.5,1
35.55167,-78.3075,5.7,1
35.551979,-89.43181,0.5,1
35.55435,-97.10423,1.31,1
35.55441,-97.10413,79.0,1
35.56033,-96.44974,0.12,1
35.565292,-96.454956,1.0,1
35.56572,-96.44923,2.0,1
35.59243,-96.30796,38.5,1
35.597478,-97.247747,30.0,1
35.6376,-97.70893,0.84,1
35.646475,-119.955655,0.79,1
35.68463,-101.35898,0.71,1
35.684911,-101.359211,4.7,1
35.6905,-97.5925,47.0,1
35.69179,-97.59352,138.0,1
35.69559,-97.59628,7.0,1
35.7042,-97.4636,3299.0,1
35.719298,-101.353026,3.15,2
35.726944,-101.354167,410.0,1
35.73235,-107.747355,105.0,1
35.737564,-97.379338,5.0,1
35.7391,-96.15759,3.0,1
35.74395,-107.13165,0.7,1
35.76698,-84.36458,4.76,1
35.768817,-97.692603,2.0,1
35.7688889,-97.6930556,15.0,1
35.8377778,-96.5122222,25.0,1
35.84613,-97.62086,75.0,1
35.849254,-101.441487,0.35,1
35.85326,-103.30167,2530.0,1
35.86561,-98.41103,65.0,1
35.86572,-97.62111,0.02,1
35.87218,-98.38255,3.54,1
35.92536,-96.74162,0.71,1
35.92612,-96.7459,6.0,1
35.93019,-96.74132,85.0,1
35.9303,-96.7514,0.36,1
35.93198,-96.75406,2.0,1
35.93444,-96.752126,0.18,1
35.9361111,-96.7380556,1.0,1
35.936195,-96.748525,6.0,1
35.936355,-96.750348,0.5,1
35.936666,-96.745218,1.0,1
35.936677,-96.745218,0.5,1
35.93749,-96.74417,21.0,1
35.9375,-96.74833,9.0,1
35.93784934,-96.71795726,50.35,3
35.9382,-96.74755,5.0,1
35.938355,-96.740879,0.0,1
35.938719,-96.737218,1.0,1
35.939625,-96.747821,75.0,1
35.93964,-96.748064,600.0,1
35.93985,-96.75629,0.25,1
35.940151,-96.714602,3.0,1
35.940158,-96.747808,1.0,1
35.940183,-96.745663,0.2,1
35.940253,-96.747933,0.5,1
35.940287,-96.749203,7603.0,1
35.94066,-96.74784,2.25,1
35.94072,-96.74691,10.0,1
35.94085,-96.7502,140.0,1
35.94109,-96.74697,1.0,1
35.94155,-96.73679,4.0,1
35.94336,-96.75159,5.0,1
35.943703,-96.754623,0.17,1
35.94373,-96.76142,8.9,1
35.943731,-96.754603,3.0,1
35.94466,-96.75427,53.0,1
35.944728,-96.764824,0.83,1
35.94498,-96.74822,1.0,1
35.945098,-96.760237,0.24,1
35.945288,-96.750877,361.0,1
35.94595,-96.75007,6.0,1
35.94595,-96.74872,100.0,1
35.94596,-96.76296,152.0,1
35.94603,-96.74797,1.0,1
35.94607,-96.74874,4.23,2
35.946697,-96.748707,1.0,1
35.94745,-96.74214,1.0,1
35.94754,-96.74449,0.47,1
35.947714,-96.754536,0.5,1
35.94805,-96.74979,0.6,1
35.948453,-96.762003,0.2,1
35.950352,-96.7594,1.5,1
35.951482,-96.759629,25.0,1
35.951559,-96.75914,32.0,1
35.95201,-96.759592,1000.0,1
35.952194,-96.759486,3.0,1
35.953247,-96.758858,600.0,1
35.953482,-96.759374,19.0,1
35.95778,-96.74944,4.11,2
35.95837,-96.754056,2.6,1
35.9585,-96.75978,0.48,1
35.95885,-96.75655,2260.1,6
35.95886,-96.75335,1.0,1
35.95902,-96.75327,0.29,1
35.96143,-96.71889,0.47,1
35.964394,-101.881696,0.88,1
35.96576,-103.18311,20803.0,1
35.96788,-90.85025,4.0,1
35.96953,-96.01372,5.0,1
35.96984,-96.01389,30.0,1
35.97916323,-96.00824525,8.5,4
35.97974,-96.00985,0.1,1
35.982628,-96.764171,2.0,1
35.983,-101.409,3694.0,1
35.986205,-96.745943,8.0,1
35.9863,-96.7465,7.0,1
35.989585,-96.5786369,22.0,1
36.00758,-96.75135,1.5,1
36.00943,-96.55946,1.0,1
36.01167,-96.45009,1.0,1
36.011954,-96.74166,0.5,1
36.0146585,-96.755643,0.2,1
36.01526,-96.75729,3.5,1
36.01663,-96.7549,85.0,1
36.0191,-96.7569,2.0,1
36.029589,-97.747511,0.24,1
36.03385,-87.94387,3.0,2
36.03403,-87.94348,0.67,1
36.04031,-97.91048,15.0,1
36.06382,-96.60748,80.0,2
36.06684,-79.93512,11.0,1
36.06889,-78.06611,3.3,1
36.07076,-79.93915,147.78,3
36.07101,-79.93669,8.9,1
36.07123064,-79.93686505,35.1,2
36.07129,-79.93687,3.69,1
36.0724,-79.94037,0.45,1
36.086068,-101.046424,2204.0,1
36.12128,-95.99397,0.24,1
36.13064,-96.02448,11.0,1
36.13137,-96.02489,1.0,1
36.13158,-96.0317,0.35,1
36.13218,-96.0299,50.0,1
36.13252,-96.02906,0.12,1
36.1326083,-96.029061,0.19,1
36.135178,-95.63705,0.27,1
36.13715,-96.02014,25.0,1
36.13824,-96.02963,0.12,1
36.162774,-97.113141,20.0,1
36.17115,-97.432256,0.6,1
36.18085,-86.82914,4.5,1
36.18977222,-120.3564278,0.69,1
36.18992091,-120.35680577,0.02,1
36.20138,-99.89379,1.05,1
36.202923,-100.920509,1514.0,1
36.221931,-97.747128,1.0,1
36.232606,-107.54596,24.0,1
36.253344,-115.045311,5.75,1
36.274497,-100.812197,35.0,1
36.29392,-96.20295,5.0,1
36.33746,-97.51306,4.6,1
36.346272,-96.38565,491.0,1
36.38298,-97.49642,1.43,1
36.38322,-97.60424,4.2,1
36.39836,-96.74622,450.0,1
36.413056,-99.193611,360.0,1
36.41801,-97.81118,13.0,1
36.41936,-97.84852,0.48,1
36.4302,-97.45631,7.0,1
36.4309,-107.062,15.0,1
36.472798,-102.268817,7.05,2
36.4740589,-100.5947114,949.0,1
36.487768,-108.129948,62.0,1
36.48794,-108.16955,5.0,1
36.48798,-108.1301,1.0,1
36.49701,-107.74874,20.6,1
36.54755,-97.20423,3.0,1
36.54928,-97.33609,632.0,1
36.55711482,-97.29606047,0.36,1
36.56083,-14.35583,4.76,1
36.57243,-90.87867,1.3,1
36.5746,-90.1886,0.98,1
36.58261,-98.30137,176.0,1
36.605085,-100.446363,986.0,1
36.6093,-98.51248,321.5,1
36.632156,-97.125787,250.0,1
36.64234919,-94.9731575,202.94,4
36.649239,-97.161522,200.0,1
36.6659,-97.8846,13718.0,1
36.67346274,-97.19300732,125.0,1
36.715463,-108.496528,100.0,1
36.735435,-102.460064,20.0,1
36.765308,-100.591781,950.1,1
36.773611,-97.756389,52.0,1
36.773902,-97.757636,53.79,1
36.77414,-97.75689,4.0,1
36.774166,-97.756715,7.2,1
36.774347,-97.756557,4.4,1
36.77451,-97.75519,30.1,1
36.775556,-97.755756,5.6,1
36.77616,-97.24686,160.0,1
36.7889,-100.6198,643.8,1
36.79693,-96.663049,1181.0,1
36.800991,-96.642259,1061.0,1
36.8053,-101.2876,17.0,1
36.81045,-97.8319,0.2,1
36.810495,-97.831946,0.71,1
36.827669,-96.475662,1037.5,1
36.8480438,-96.35539,6716.0,1
36.892543,-97.759315,50.0,1
36.9006,-100.39243,37.14,1
36.905274,-108.800237,3.0,1
36.927591,-96.052414,535.0,1
36.93117,-95.90781,199.0,1
36.947219,-100.293152,214.5,1
37.027049,-95.89245,95.0,1
37.04441,-97.01768,0.5,1
37.045196,-101.854915,158.4,1
37.052386,-95.611575,0.6,1
37.0525,-95.61183,1.48,1
37.05253,-95.61166,27.0,1
37.052548,-95.612086,100.0,1
37.05446,-96.18822,100.0,1
37.057847,-98.965883,25.6,1
37.058121,-95.634147,407.0,1
37.061114,-95.576738,0.24,1
37.070361,-89.63841,1.0,1
37.08136,-97.85246,15.6,1
37.08414,-101.32146,2.0,1
37.08543,-97.3445,40.0,1
37.10847,-100.80037,2.99,1
37.12022,-99.98155,0.02,1
37.12897,-97.051558,0.15,1
37.139844,-100.569479,20.7,1
37.14269,-107.78608,0.6,1
37.15778,-78.835,1.2,1
37.1647,-97.87432,16.66,1
37.188347,-93.783194,53.3,1
37.202167,-76.605211,2.1,2
37.205338,-76.461278,20.0,1
37.21353203,-93.94540266,10.71,1
37.226483,-89.481844,1.9,1
37.321081,-96.843305,5.0,1
37.355914,-98.206945,15.0,1
37.35595,-98.20689,35.0,1
37.357891,-97.757054,0.36,1
37.3612,-97.0539,0.24,1
37.414383,-99.320819,2.0,1
37.4175,-100.7953,0.59,2
37.44967,-77.63277,1.8,1
37.462217,-86.225891,1.0,1
37.46699,-86.22466,20.0,1
37.471,-108.7912,3756.0,1
37.495186,-96.813234,0.1,1
37.50301661,-93.27968075,0.62,1
37.51111,-77.42333,8.62,1
37.579665,-97.085468,0.36,1
37.586723,-77.61972897,12.05,1
37.6159,-99.1263,0.38,1
