fips,walkability_index
6015,10.537929064975495
6017,8.427557622432378
6019,10.938836010015773
6021,7.179642972782092
6023,10.777620647150712
6025,8.082656367963217
6027,7.354741498845618
6029,9.94993448884836
6031,10.484049086698091
6033,9.605911330103574
6035,6.11727860612862
6037,13.44810880357086
6039,9.030988798854327
6041,12.089332615927812
6043,4.684302546657811
6045,9.180307398016655
6047,10.97836167132702
6049,6.581804281177781
6051,10.404214288786722
6053,11.832346134219334
6055,8.590918902382965
6057,7.732998963772283
6059,13.26528862750759
6061,10.272641684153474
6063,8.741171541846676
6065,10.65592253734952
6067,12.330403355939227
6069,10.76257798089262
6071,10.970372163757883
6073,11.801962890603368
6075,15.98032187645446
6077,10.814275783316432
6079,10.37902388197842
6081,10.248825944906292
6083,10.769777811889846
6085,13.666153019141275
6087,12.042187033809263
6089,9.154228439086266
6091,5.1080204777802045
6093,7.988634971471658
6095,11.924558182938968
6097,10.961913652946409
6099,12.2503932563168
6101,11.10783127537016
6103,7.870483749330709
6105,6.632003835559633
6107,7.449546520987775
6109,6.206800539001075
6111,11.974767483707287
6113,13.270962320274448
6115,9.337342534828103
8001,11.93773405884466
8003,7.634760399467952
8005,12.241275059394441
8007,6.606393967637589
8009,5.542426794012068
8011,6.997618637709245
8013,12.739541995013875
8014,10.12916414558734
8015,7.631783552739355
8017,6.127676965870524
8019,6.393627607086043
8021,4.7798861869061655
8023,5.435629690076756
8025,4.677027827006572
8027,4.453951149555173
8029,6.481623058214558
8031,14.431759917415372
8033,6.345283360318305
8035,8.564044238342813
8037,8.859647024684769
8039,4.773156611739926
8041,10.34008594993353
8043,5.581922046030403
8045,8.135664013178278
8047,4.937654737822417
8049,8.506294526414775
8051,10.059563403231662
8053,6.666666667
8055,4.587574054458302
8057,6.61265432279784
8059,10.930926890245782
8061,6.785829307650104
8063,6.925431128461558
8065,7.086266754867897
8067,6.608579396457469
8069,9.984848932709747
8071,6.627512518184568
8073,5.802271088599495
8075,7.443289225207248
8077,7.322465410910919
8079,7.166666667
8081,6.279823889936983
8083,6.217273276956386
8085,6.248582436728797
8087,6.5915230444941075
8089,8.282410186152905
8091,6.114923055160314
8093,5.351569687193192
8095,7.50135093478277
8097,9.45261228086208
8099,9.435847438253402
8101,7.094024956691969
8103,7.554627481435112
8105,6.4143687779929515
8107,7.1163530861821185
8109,6.277133581337662
8111,7.0
8113,7.1418800197633034
8115,6.562411347768936
8117,7.706184889603306
8119,6.1651529602775685
8121,5.69032369157376
8123,7.35484018530448
8125,6.020773330565697
9001,10.259984313703171
9003,10.334377037409993
9005,7.274339683971857
9007,8.675915723973239
9009,10.72599831573445
9011,9.070090485936749
9013,7.127601601358957
9015,6.726705738421545
10001,8.545455758608968
10003,11.013740851547741
10005,7.374496674692798
11001,14.427022431089421
12001,10.239132857771985
12003,5.233003418956668
12005,9.457143718169567
12007,5.05209607484966
12009,9.72202130799702
12011,12.002618092074348
12013,4.979945536940529
12015,7.234833157974581
12017,6.887557919288859
12019,7.014461956098711
12021,7.008311304770473
12023,6.024166123983359
12027,5.884809106484079
12029,4.309677353887631
12031,10.402182071044809
12033,9.708781937310844
12035,6.560525734462063
12037,6.812571006914196
12039,5.07572563758411
12041,4.320900747546182
12043,4.370425802394972
12045,5.853036437614015
12047,4.782862615928447
12049,5.719253464520457
12051,6.3303760560530815
12053,8.546124892391115
12055,6.540404436049882
12057,9.850772811606383
12059,4.38397666818142
12061,7.204456542891631
12063,5.196598035917169
12065,5.243507030647997
12067,5.17806495880032
12069,7.04029079014069
12071,9.210605615739286
12073,9.691104770821896
12075,5.201125263834864
12077,4.041183502572385
12079,5.173604344935856
12081,10.287292509606395
12083,7.2835042717715055
12085,7.000306720597978
12086,13.801089983195514
12087,11.456375150215605
12089,6.31492673766301
12091,7.67857445316154
12093,5.752156659679016
12095,10.478968392611561
12097,9.374579788152886
12099,10.725419012566183
12101,8.686951577352776
12103,12.557147679419963
12105,7.59589170154625
12107,5.753055456248935
12109,7.673037427571572
12111,7.360080957819177
12113,6.453567782518916
12115,10.875102714873965
12117,9.382567617002916
12119,7.307458463943974
12121,5.1269048053374915
12123,5.099533894276586
12125,4.704223811754511
12127,10.011655490941212
12129,5.5765808157870564
12131,6.432506301481597
12133,4.611610898392534
13001,5.12131064654839
13003,4.549505948817907
13005,5.457576296835857
13007,3.860823664635936
13009,5.7711728420998325
13011,5.1890869801001624
13013,5.893796523825536
13015,6.257625619245107
13017,5.45965955450752
13019,3.958484450142917
13021,7.054498664381165
13023,5.722374429200469
13025,4.011152416110877
13027,4.997578201837473
13029,6.322762528401728
13031,6.3139503270476185
13033,3.898344419830377
13035,5.768715789226232
13037,4.825010371256067
13039,6.484039660707231
13043,4.7618607803286235
13045,6.001923485741221
13047,6.018788619312252
13049,5.310072145666872
13051,10.39982604598774
13053,6.10416086192347
13055,4.96974520138252
13057,7.024228018729416
13059,7.437997249886551
13061,4.73286682194102
13063,8.717614754817617
13065,5.272232933078155
13067,8.69154015502189
13069,5.04582062807316
13071,5.494521919414068
13073,6.821226110921552
13075,5.3590064404640945
13077,6.198536109989197
13079,4.115602722115603
13081,5.914813679735709
13083,5.256814773572318
13085,6.378106533726206
13087,5.7824445021705735
13089,10.88913198609983
13091,4.691596156538984
13093,4.222821527143977
13095,7.960244849609924
13097,6.444189462351389
13099,4.332834042057885
13101,3.4423301618567854
13103,5.261545320676958
13105,5.011806856762128
13107,5.754255744480999
13109,5.537988253756129
13111,5.82588431971671
13113,6.826286189804568
13115,5.861353245746096
13117,6.618943666299522
13119,5.518469989177046
13121,11.15067198213351
13123,5.172125303704832
13125,4.073446327527417
13127,7.368175467282147
13129,5.554105769736028
13131,5.339030196248094
13133,5.424903785671124
13135,8.50334867198608
13137,6.327003695439928
13139,6.229444464249489
13141,3.532161687348448
13143,5.564787954111099
13145,4.395033244088121
13147,4.963813350860949
13149,3.54975593043059
13151,6.63993231117435
13153,6.861564545074972
13155,4.779671989307294
13157,5.605738473631542
13159,4.177863222942397
13161,4.788306317114269
13163,5.430404091612985
13165,3.6757864128068425
13167,4.231123672359712
13169,4.586690252614789
13171,5.117115900576568
13173,4.511753167438935
13175,5.705709505428002
13177,5.307215710483747
13179,5.610659388980485
13181,4.202055819181561
13183,2.9154641256120843
13185,6.795430346840673
13187,5.427957393002504
13189,5.299919372454228
13191,4.90481586401813
13193,4.507084569776484
13195,5.151920415236748
13197,4.045497406665253
13199,4.848671434637901
13201,5.213502398915352
13205,5.261048205281205
13207,5.12067135634328
13209,5.472203777392762
13211,5.411196417091966
13213,4.25662124703294
13215,7.229128319827701
13217,5.86688670418716
13219,6.688706089905476
13221,4.112599206534294
13223,6.14529859675949
13225,6.025006798589149
13227,5.7357128956680725
13229,5.212064287227301
13231,5.073314161395808
13233,5.604030016928137
13235,5.952412572335635
13237,5.321722550465517
13239,4.827548330549648
13241,6.470195053769581
13243,5.170852735248907
13245,6.875025025389243
13247,5.931167683411005
13249,4.400946715054117
13251,4.966666666546176
13253,4.496839318837975
13255,6.322955134108901
13257,6.292789635059316
13259,4.0216815623401185
13261,6.396558162011037
13263,3.236908121741925
13265,2.860760760875075
13267,4.4064476262695145
13269,4.667846535713414
13271,5.728534491905553
13273,5.591281935167514
13275,5.7077241224345405
13277,7.016687237680721
13279,5.698024499853557
13281,6.08357420204467
13283,4.37452658520968
13285,6.179412579451988
13287,5.210751067490329
13289,4.066312570199542
13291,5.621478229002942
13293,5.226560115833117
13295,5.20838660933375
13297,5.946456308482836
13299,6.619984643745162
13301,4.382840753341003
13303,5.111887656271052
13305,5.287118845566903
13307,3.6952417400049757
13309,3.8806734687270437
13311,6.149895142041897
13313,5.909424581244412
13315,4.317111311898259
13317,4.77625455274312
13319,4.486267166214585
13321,4.6471565970244475
15001,5.459090111822148
15003,12.240813266966251
15005,4.833333333
15007,6.472145555724309
15009,6.912570108066825
16001,10.747655355671442
16003,5.654516048845982
16005,7.3788945709238
16007,5.575673711767528
16009,5.853731015029936
16011,5.785683446537859
16013,10.054810403675457
16015,5.306156638427195
16017,5.990466936517384
16019,7.717038710892026
16021,5.5247351863138805
16023,5.553548552190238
16025,5.833333333
16027,9.207735318690675
16029,4.65623494268965
16031,6.549149551723481
16033,6.166666667
16035,5.016473765330324
16037,6.245713595908476
16039,7.046299448723262
16041,5.828388181850064
16043,5.9254274326928655
16045,6.865001172567968
16047,6.676632166302722
16049,4.755595682700129
16051,4.787020153354821
16053,6.415617486785156
16055,7.956977311911565
16057,6.394683860413772
16059,5.546678635583226
16061,6.671261377735501
16063,4.775104930266491
16065,7.596042716593411
16067,6.264095722885229
16069,7.3801809656074715
16071,6.288179997134073
16073,5.640680924787429
16075,7.249497272533787
16077,6.729979688806042
16079,5.333918782133482
16081,6.964094464420306
16083,7.77885281946535
16085,6.160657629072205
16087,6.516641728807282
17001,7.15217707663289
17003,5.7577311698337414
17005,5.722873783179392
17007,6.296913280793531
17009,6.386916355045993
17011,5.866535853610257
17013,4.674488815653767
17015,6.248706679466557
17017,7.466074483628582
17019,11.517219866716875
17021,6.256698063053805
17023,5.517775953675928
17025,5.764607387440246
17027,6.591062506755263
17029,6.964051466319758
17031,13.581552497967815
17033,6.177764389576436
17035,4.8921460346053385
17037,6.994481766074194
17039,6.192442754588331
17041,6.106692367099624
17043,10.582796615204515
17045,5.973573179677233
17047,4.711771937912248
17049,6.623358888881138
17051,5.223861474335573
17053,6.566340747298403
17055,6.079229176732333
17057,5.89320872626944
17059,4.460765302897615
17061,5.193259191895143
17063,6.659087159522342
17065,5.365973320319669
17067,5.710182935852584
17069,4.311341149099526
17071,4.917901413728791
17073,6.024839613968219
17075,5.876880021699422
17077,6.545470330644327
17079,5.038549697287769
17081,5.558101251356311
17083,4.987690123457157
17085,6.234015755271091
17087,3.8797677617218698
17089,10.130686203109246
17091,6.907387231699138
17093,7.040412915049468
17095,6.69769995474274
17097,10.036311081334233
17099,6.872979713341727
17101,5.991558053751621
17103,6.258430600158166
17105,6.415083691347181
17107,6.694833430497826
17109,5.572777327890559
17111,8.298514025133397
17113,10.500495518693532
17115,6.923911546799215
17117,6.511519645246987
17119,7.098921594425129
17121,6.2420614081718835
17123,5.844384150101322
17125,5.5515798132991
17127,5.828805728399099
17129,5.383695857443681
17131,4.583051891475881
17133,6.57807343245244
17135,6.599101428169292
17137,6.536309765379684
17139,5.923371647637489
17141,5.865778262783802
17143,10.543822699953319
17145,5.564931724705574
17147,6.3061930560465695
17149,5.60371969029218
17151,3.157997960284773
17153,5.911780431318482
17155,5.871823877593804
17157,5.966258014131383
17159,6.738261654747938
17161,7.472164286068532
17163,10.231606841676923
17165,6.902734788677892
17167,10.206053124234856
17169,5.18473952469295
17171,5.481870418159898
17173,5.493159887456944
17175,4.717242424355819
17177,6.459078936656989
17179,8.479086354270873
17181,5.371596504802301
17183,6.582430990483248
17185,6.457012010067744
17187,6.296823931967355
17189,5.1772283055877075
17191,4.971694870771092
17193,6.29229946491672
17195,6.397312457248954
17197,8.79378691444172
17199,6.30209215579178
17201,7.035302531532588
17203,6.078487947757658
18001,5.348941611147549
18003,9.535142174013986
18005,6.583592818449147
18007,6.235702473519903
18009,6.900362766934043
18011,6.31959753935556
18013,4.494966963734003
18015,5.0659947983338
18017,6.256923292433962
18019,8.625718080643715
18021,6.006281407003997
18023,6.145594047435807
18025,5.393378067523768
18027,6.658079565899536
18029,5.509279273819903
18031,5.958044591771806
18033,5.8149743974213655
18035,7.347777701056584
18037,6.472896726271677
18039,6.766834967296728
18041,5.900748097507889
18043,8.172588281866032
18045,5.9508370738384695
18047,5.133460292531696
18049,5.998730127254997
18051,6.65033535721455
18053,7.122607453184706
18055,5.594111575650534
18057,8.131026537480652
18059,6.6256919046473115
18061,4.605199100240204
18063,6.716841680236796
18065,6.1683373553169565
18067,6.719033342518128
18069,6.722620815068118
18071,6.094102295887409
18073,5.727899189981315
18075,5.098516966153051
18077,5.985327418975152
18079,4.676572775124355
18081,7.200235544188323
18083,7.193433844025769
18085,6.107265521154341
18087,5.022824542644189
18089,8.011823652464816
18091,6.882975130897533
18093,5.849770198065521
18095,6.858990000512312
18097,10.750218187768102
18099,5.624129913690997
18101,5.648841005469442
18103,5.4964160701807465
18105,10.59451776531432
18107,6.0101020657007265
18109,5.838355300065656
18111,5.315974699313953
18113,5.525377055610462
18115,3.7353490744068285
18117,5.158728534519364
18119,4.321526646983763
18121,4.842002039767593
18123,6.000243804462306
18125,5.518249939447022
18127,7.033078236987206
18129,5.501680409683693
18131,5.464586624702449
18133,5.326557327902127
18135,5.200450630121112
18137,5.813591322143641
18139,5.02447517589763
18141,7.437612662765915
18143,5.230917182524576
18145,5.961988633333003
18147,5.8560281268467795
18149,4.907596297782965
18151,5.58761675482114
18153,5.6123348724293
18155,3.9816365573999812
18157,10.685424965219918
18159,5.168736583823762
18161,5.587282725231371
18163,7.4861188477789185
18165,5.839535132904177
18167,9.913406628174357
18169,6.3656223322938255
18171,4.807222828379411
18173,6.408433987973486
18175,4.796187156341143
18177,6.872457328250191
18179,5.747373003530326
18181,5.54255275227683
18183,5.313298067549496
19001,6.113840539033409
19003,5.054303095303274
19005,5.703362151719308
19007,6.353290700698082
19009,4.989089941368103
19011,5.885350815713065
19013,7.78348332333291
19015,7.188340467856623
19017,6.790580529035388
19019,5.963455621329894
19021,7.009805857228628
19023,5.986687026355548
19025,6.573670756520041
19027,7.578073797253342
19029,6.635622773548632
19031,6.138736785155164
19033,10.311135150436138
19035,6.486745727142832
19037,5.649130782049508
19039,6.20679810383872
19041,6.71915037096463
19043,5.809576354257413
19045,9.222718736900145
19047,6.615281344532045
19049,8.377072370795517
19051,5.273213280732808
19053,5.42277888280271
19055,5.9540406383346856
19057,11.623514309812474
19059,7.14348811728981
19061,7.31924443726142
19063,6.8282378808694375
19065,5.979853479921471
19067,5.887428006924707
19069,6.017244184028013
19071,5.4619690013264925
19073,6.271705728436077
19075,6.07179320959752
19077,5.945537442861626
19079,6.146249724015222
19081,5.427642052372245
19083,6.283188338181409
19085,5.639044050043626
19087,6.792967312474606
19089,6.419976971459953
19091,6.4177468813960905
19093,6.111046847857432
19095,5.931850435083421
19097,6.484815673875947
19099,6.894495495665013
19101,7.227084140080268
19103,9.307920807606186
19105,6.3461688059487065
19107,5.382679738506568
19109,6.613377556604643
19111,6.908779903832691
19113,10.64504106632796
19115,5.655810983387597
19117,5.0150052345872975
19119,5.872928880990568
19121,6.445185651529264
19123,9.433222263124911
19125,6.49280774139308
19127,9.491453734217401
19129,5.522174678174367
19131,6.19425892838209
19133,5.5849818099702135
19135,5.814934927323922
19137,7.2607418343541115
19139,9.863845557188428
19141,7.087688399872834
19143,5.473071681725429
19145,6.663466336875024
19147,7.020283452884374
19149,5.952147982671113
19151,6.172852034044941
19153,11.22072402581081
19155,6.982914986640782
19157,5.904416375672399
19159,6.169676297485955
19161,6.017987434168119
19163,7.940857749887079
19165,5.971053531751753
19167,7.013831059878794
19169,7.559680292660315
19171,6.032514394412699
19173,5.086975219144977
19175,6.496332878522605
19177,4.6747657945758
19179,6.8315210726612206
19181,6.621276581352079
19183,6.755942434829427
19185,5.571443422214252
19187,10.466963209021547
19189,6.661526818835399
19191,6.010930836943238
19193,11.929082273846433
19195,5.125050073460542
19197,6.634359054468369
20001,7.035418315453207
20003,6.673267958130922
20005,6.234828576886756
20007,6.404746813338264
20009,7.755490027704976
20011,6.364292840164059
20013,6.735909906433775
20015,6.3630117749890776
20017,5.875425331073724
20019,5.145134145064746
20021,5.713836013538537
20023,6.617046445056033
20025,6.147832440460789
20027,5.703000900925572
20029,6.89352465076479
20031,5.769145772943105
20033,6.843164794188763
20035,6.6438846898735635
20037,7.279584739580265
20039,5.714277450123915
20041,6.436715077322406
20043,4.950081868368278
20045,8.665842545529488
20047,6.138803418614701
20049,5.604800936697112
20051,8.334528014410624
20053,6.9426611574853005
20055,7.847723931400276
20057,7.393477168108514
20059,6.388569416674764
20061,6.156550604013097
20063,5.59660175654181
20065,6.202815978905697
20067,6.777201505703387
20069,5.848489868158357
20071,6.627083333212499
20073,6.092511370500487
20075,5.912461773534403
20077,6.861302074013221
20079,7.018564607193807
20081,6.201383740829503
20083,7.0
20085,5.100152675742379
20087,5.46921325716169
20089,5.050640146447188
20091,10.281256369311057
20093,6.8479993217385555
20095,5.12684069621071
20097,5.667524412628266
20099,6.863545605003388
20101,5.621904181720463
20103,6.231999033934734
20105,5.346787213318696
20107,5.681473793609341
20109,6.942408066469039
20111,7.3804218347311625
20113,6.631330771791896
20115,5.7474235371869185
20117,6.867575016184629
20119,6.3585230384238445
20121,6.149359535795756
20123,7.560243223550466
20125,6.561652006889597
20127,5.147742244637442
20129,6.708949964866807
20131,5.98645750841637
20133,6.867328165454883
20135,6.382628313728258
20137,7.875531657021327
20139,5.194643831607795
20141,7.166759182346101
20143,5.297272111240088
20145,6.529214488401401
20147,6.336230276118528
20149,5.812960996711191
20151,7.1043623457975364
20153,5.676564368177759
20155,7.13085635223483
20157,5.778453549579599
20159,6.739209860775354
20161,7.810328569671417
20163,7.569753811077374
20165,5.798140984328821
20167,6.65603650045091
20169,11.713210372701003
20171,6.748871825815923
20173,10.164417924452131
20175,7.8872216345323025
20177,10.15026493317383
20179,5.280593242893854
20181,7.567158341197285
20183,6.529302029036036
20185,6.466816959452302
20187,8.924785912603975
20189,7.169011607462012
20191,5.89887107897893
20193,7.264059304743226
20195,6.673023093340098
20197,4.5474496708989545
20199,6.637142856809524
20201,6.294781297756199
20203,7.124436148817079
20205,6.180334092672209
20207,6.228601471801262
20209,10.489974342419751
21001,4.920464979332467
21003,4.533455163436568
21005,5.45011404246007
21007,4.621940667424104
21009,5.270966880254785
21011,3.83706934033836
21013,5.215953116599051
21015,7.794066385290445
21017,5.78486563395135
21019,7.1161201333686765
21021,7.261764673087454
21023,4.481559515051168
21025,3.6063713531327384
21027,4.33678618853501
21029,5.716344096906966
21031,3.9238786452373478
21033,5.4670254839765065
21035,6.104415961689472
21037,10.741785615178644
21039,5.035495421060112
21041,5.4431892445495285
21043,5.090472700449799
21045,3.738720773106736
21047,6.3938114940486415
21049,6.198799434976137
21051,3.9294246964608406
21053,5.078983449142592
21055,4.12328892793141
21057,4.249739311642336
21059,6.876023561499755
21061,3.749505032129599
21063,3.497272848142876
21065,4.739211439441557
21067,11.081933001611016
21069,4.291824941790386
21071,4.666431963133402
21073,6.734442102783899
21075,7.461889425544122
21077,5.109406718153625
21079,4.1813731149405005
21081,4.995243828937147
21083,4.950975134510082
21085,4.797087885547292
21087,3.8033203301221987
21089,6.295600913375255
21091,4.382058340029591
21093,6.258587353730765
21095,4.2555342620374805
21097,4.766686308090261
21099,3.946001324230633
21101,6.16999732712983
21103,4.999536275805426
21105,4.700707822584063
21107,5.228765183256176
21109,3.8707844163352276
21111,11.305715019571899
21113,7.943827655248598
21115,4.669431919142188
21117,9.915950160539255
21119,3.5775908378753947
21121,5.310918316471764
21123,4.5118442122199065
21125,5.606466711143536
21127,4.946788738937591
21129,5.019157655733817
21131,3.287433154852273
21133,4.12993179277571
21135,3.819767728970793
21137,4.356618148358328
21139,3.8805822446208573
21141,4.983146485867481
21143,5.80877921677437
21145,6.81988695551374
21147,4.273074378528494
21149,5.015968277873862
21151,6.3542995170064325
21153,3.8899678929025736
21155,4.960161883016535
21157,5.185522685016846
21159,5.525281763098079
21161,5.71652189126421
21163,5.049559886077879
21165,4.140072859826386
21167,4.60991045417731
21169,4.049863387856457
21171,4.711742210331201
21173,5.422925897972261
21175,4.641274620512759
21177,4.732987999106464
21179,5.304327869105997
21181,4.145422535263239
21183,4.31600265882024
21185,6.075483627517148
21187,3.6770940011439346
21189,3.2995369334037643
21191,4.5514577593854
21193,5.635075726511907
21195,4.213440140210059
21197,4.7431620809583634
21199,5.71201444653443
21201,4.5
21203,4.719181474361086
21205,6.280501244537001
21207,5.429513888855687
21209,7.239347621624475
21211,5.625190584156158
21213,5.945191828663234
21215,4.896954583701633
21217,5.837483660441843
21219,4.555816464174899
21221,4.996514221916201
21223,4.6763343754803754
21225,5.802763140029118
21227,6.652128632963908
21229,4.190711928133372
21231,4.730457566963414
21233,4.618624097271987
21235,5.067435137200892
21237,4.395795837355254
21239,5.7043402179201825
22001,6.200493862692431
22003,4.797150020022759
22005,6.441540954262206
22007,4.021198379858897
22009,5.030567649916369
22011,4.4897105350238515
22013,4.67636084284043
22015,5.838706054332369
22017,6.645352933823317
22019,6.768774581820873
22021,4.508153261309924
22023,3.529581634595661
22025,5.11376730979814
22027,4.989341505096639
22029,5.869253949829879
22031,5.217708945714396
22033,7.089252125293913
22035,6.277785466950312
22037,4.414841786757167
22039,5.392833075645588
22041,4.63257389357519
22043,4.465343654966708
22045,6.3818285619914015
22047,5.340580369924627
22049,4.906651597066433
22051,9.25807565646569
22053,5.6525301638531795
22055,7.748903540782924
22057,5.782171245087676
22059,5.969429393147635
22061,6.127132781515796
22063,5.371668440588744
22065,7.141925267317643
22067,5.234232328147469
22069,5.623647221003157
22071,13.708377817902058
22073,6.536214426771732
22075,6.364145238749925
22077,4.758153563613684
22079,6.403288583361113
22081,5.081089967009399
22083,5.254981928293543
22085,4.15161767964941
22087,7.502804890536854
22089,6.258525529277445
22091,3.857058239664105
22093,5.42114217037332
22095,7.060089919817337
22097,6.09720108488605
22099,5.379347125098155
22101,7.006133941717014
22103,7.052523605796202
22105,5.924889913835913
22107,4.947885412293828
22109,6.425555348365211
22111,4.586577678827764
22113,5.8560336523620355
22115,4.479666189602271
22117,5.141313472600168
22119,5.667381595186294
22121,5.796423047179815
22123,3.852593917807961
22125,3.9681667424562006
22127,4.664056391067062
23001,7.143645371763365
23003,5.704219093983491
23005,9.592266896671276
23007,5.596994125976348
23009,6.255211675613318
23011,6.624727467251314
23013,6.985330922645632
23015,6.423239498601051
23017,5.823564471625975
23019,6.340203275595488
23021,5.328043267829632
23023,6.504507185799785
23025,5.837274041972018
23027,5.628033723945532
23029,5.817089459645295
23031,6.777390178389888
24001,10.133507925901121
24003,9.303617898842628
24005,10.694322106353455
24009,6.034748907526372
24011,5.950164765617947
24013,6.608823517737456
24015,7.120762084994284
24017,6.312921632316349
24019,5.615004701241313
24021,8.979822005318946
24023,5.808755446785981
24025,8.792574444803286
24027,10.308941722702063
24029,6.371314585050529
24031,12.604931132222813
24033,10.99747628012511
24035,6.341201499506332
24037,6.171524807699742
24039,5.344711245995182
24041,7.0978339734587355
24043,6.681948143496012
24045,6.9971029244937455
24047,7.476821684504421
24510,14.195358711504092
25001,8.710427098546521
25003,9.215429180443971
25005,10.683114005768346
25007,11.845145267427135
25009,11.774029777980193
25011,7.651406216844731
25013,10.901753155573784
25015,9.313126580877283
25017,12.002436697163647
25019,13.902561330811638
25021,11.29514208631858
25023,8.922765807213157
25025,15.040752360295695
25027,9.25787627090547
26001,4.400714010004824
26003,6.193840185316729
26005,5.450150397669076
26007,6.174961554789494
26009,5.550006471932908
26011,4.705484119045302
26013,6.200932565538498
26015,5.0569375759781705
26017,7.324155898770494
26019,6.134210726379672
26021,6.464904687861589
26023,5.426008779906043
26025,6.125669589254349
26027,4.754352895501147
26029,6.123517296881308
26031,5.504235734664546
26033,6.12347800045615
26035,5.309440597568755
26037,6.191409058178019
26039,5.838561241350029
26041,6.78649719114982
26043,7.113329421724287
26045,6.723207060290962
26047,6.417466227055752
26049,8.28558778198851
26051,4.44973440353205
26053,6.610646165268003
26055,7.642914495721623
26057,5.460126135358804
26059,4.844203214790246
26061,6.941446644847992
26063,5.79816969427537
