fips,low_income_low_access_share
6073,0.027633069741250724
6075,0.0030252038224866033
6077,0.04535638094515443
6079,0.04054710592389027
6081,0.009196173434235599
6083,0.028809021101923824
6085,0.009663557549720987
6087,0.05417292344749259
6089,0.06916145195601023
6091,0.24814814814814815
6093,0.11380846325167038
6095,0.03780386312611288
6097,0.02582262471118753
6099,0.0336882086410226
6101,0.08135153108078154
6103,0.09969588579172116
6105,0.07674452342956622
6107,0.04917013245766986
6109,0.06160931996748849
6111,0.023099215612922348
6113,0.02884256331871207
6115,0.10882128750606333
8001,0.04735022180555839
8003,0.12573648429912593
8005,0.021033106469721313
8007,0.10708374710360807
8009,0.10295670538542767
8011,0.05123865210032313
8013,0.026041613622707228
8014,0.050403478323104725
8015,0.02925487113257342
8017,0.08932461873638345
8019,0.028058978873239437
8021,0.032582364341085274
8023,0.5797389330306469
8025,0.005667181865018032
8027,0.06298472385428908
8029,0.03511889377100026
8031,0.04257712135804238
8033,0.37306201550387597
8035,0.019494508959066785
8037,0.047090828974845296
8039,0.0701290825608594
8041,0.06452095014487444
8043,0.1339270459593371
8045,0.03984819734345351
8047,0.0
8049,0.002560129353904197
8051,0.030736100234925606
8053,0.04033214709371293
8055,0.11965429891223364
8057,0.0824964131994261
8059,0.03468944500255358
8061,0.3562231759656652
8063,0.09347037484885128
8065,0.22859097127222983
8067,0.041765691354657734
8069,0.04717484898040917
8071,0.1262010704842974
8073,0.07682458386683738
8075,0.07913162182394645
8077,0.08843875874948032
8079,0.033707865168539325
8081,0.14693729612178325
8083,0.07311533189739573
8085,0.07653357883515845
8087,0.05305586135871302
8089,0.046147310286230155
8091,0.010595130748422003
8093,0.10866345797852647
8095,0.016434038721296715
8097,0.019710753440634478
8099,0.12620508326029797
8101,0.17146036476113238
8103,0.020702070207020702
8105,0.05074278083792355
8107,0.024586328640095283
8109,0.15717092337917485
8111,0.290414878397711
8113,0.02011142818317706
8115,0.05044136191677175
8117,0.014717439451310994
8119,0.03224839400428266
8121,0.13959285417532197
8123,0.05915158706615248
8125,0.05805038335158817
9001,0.030176837774546834
9003,0.036660499723717974
9005,0.033718218052199
9007,0.057757309447355076
9009,0.048747966612442996
9011,0.07679845286530076
9013,0.06547209724214263
9015,0.02568649305907387
10001,0.0649682705933091
10003,0.06022518984027232
10005,0.0687260645717619
11001,0.016055560448910877
12001,0.07211647313775593
12003,0.17079107505070995
12005,0.10335086347807547
12007,0.0037517531556802244
12009,0.1205702865051088
12011,0.02378743136700788
12013,0.20478632478632477
12015,0.13803773018790083
12017,0.15663145373700757
12019,0.08583553820763366
12021,0.0701729285892013
12023,0.04451289037627164
12027,0.07042051517411509
12029,0.03008159785653392
12031,0.09745297438395488
12033,0.12307681969229115
12035,0.1790461461294098
12037,0.0067538315005628196
12039,0.026946043243010195
12041,0.0007084243461833638
12043,0.23921142502328469
12045,0.018911933429994327
12047,0.09514156361916346
12049,0.13021528253579026
12051,0.07250894225855901
12053,0.12338955191054417
12055,0.17706962525054157
12057,0.08218993089960674
12059,0.1864806543885181
12061,0.1337916944388095
12063,0.0543159248984843
12065,0.058058397127565886
12067,0.045546786922209696
12069,0.11843717598265624
12071,0.11995558816589469
12073,0.09398265616889363
12075,0.04210681110757089
12077,0.10065750149432158
12079,0.11584477736163129
12081,0.06141565453345848
12083,0.11877222319482762
12085,0.10241392036523189
12086,0.01818673428308768
12087,0.09090162812970311
12089,0.12128652099189786
12091,0.11104290407140724
12093,0.2729022902290229
12095,0.0718003134500801
12097,0.148817388391611
12099,0.04129959534410901
12101,0.12072167455352628
12103,0.05120987363372328
12105,0.1344090218321029
12107,0.06702167715561293
12109,0.05475191934287173
12111,0.15219105148152015
12113,0.0951232724678276
12115,0.07112173473045055
12117,0.06127252683822312
12119,0.05986940697923357
12121,0.05376525234049722
12123,0.14749667700487373
12125,0.19497907949790794
12127,0.1084022620619378
12129,0.0323628801663634
12131,0.10072125429209891
12133,0.21714331619537275
13001,0.23201359947356875
13003,0.14949253731343284
13005,0.013067772170151405
13007,0.28049840625905537
13009,0.1288057742782152
13011,0.008698015765153574
13013,0.11312295471910275
13015,0.11692642551194625
13017,0.13162073267551322
13019,0.1039614227937364
13021,0.13059718284505648
13023,0.18387812906683
13025,0.026505893216012166
13027,0.046727821215292745
13029,0.09645089802533656
13031,0.084367033624336
13033,0.07608509178246697
13035,0.08547875713379835
13037,0.06304152972811473
13039,0.1780927681982856
13043,0.003909801782142208
13045,0.1946945090339917
13047,0.09655625410528292
13049,0.03155040670446142
13051,0.1080572402763948
13053,0.39344989793201385
13055,0.2105323851624063
13057,0.07052615864070241
13059,0.21828572407765992
13061,0.010995915802701853
13063,0.1602241889724929
13065,0.05148573109738158
13067,0.08015370350454454
13069,0.028260458966852395
13071,0.1273902149545035
13073,0.05915213658678146
13075,0.0077852660934231935
13077,0.11729776856193595
13079,0.16444972288202692
13081,0.034984427663296215
13083,0.0
13085,0.0025974025974025974
13087,0.0595503196609439
13089,0.08723314154067176
13091,0.0015599192512387595
13093,0.25170934441614157
13095,0.24501665521070162
13097,0.1499588377906845
13099,0.025981104651162792
13101,0.18319286068418444
13103,0.06535885167464114
13105,0.10398690865813746
13107,0.1470484113638375
13109,0.0
13111,0.004138164006418377
13113,0.0588925277055749
13115,0.14603860170063437
13117,0.0806559133045792
13119,0.0
13121,0.08957712574993401
13123,0.07083274423865403
13125,0.2774172615184945
13127,0.12361540200437043
13129,0.1047910701989635
13131,0.013793930670504977
13133,0.10016256096036014
13135,0.09707930129724669
13137,0.07866917590204689
13139,0.07374613209857304
13141,0.2972743663166826
13143,0.06177901320361362
13145,0.003372470647014739
13147,0.0
13149,0.011154301166131485
13151,0.12356685399319348
13153,0.09995711222301644
13155,0.02830782134619417
13157,0.09356038687277837
13159,0.011294964028776978
13161,0.18024953543934166
13163,0.0031896042528056705
13165,0.0057553956834532375
13167,0.11052104208416834
13169,0.12354808329554572
13171,0.09117213517497406
13173,0.0023814248858900575
13175,0.09712185654705373
13177,0.06806134709166725
13179,0.17260019226829307
13181,0.018884442221110555
13183,0.002627212389380531
13185,0.0826673258081349
13187,0.002602950010011346
13189,0.0016914285714285714
13191,0.059303704737319475
13193,0.002238805970149254
13195,0.015042674253200569
13197,0.0
13199,0.012186249545289195
13201,0.0013061224489795918
13205,0.07945357051663972
13207,0.01430517711171662
13209,0.0402279951770251
13211,0.10986120438773225
13213,0.06571111335419401
13215,0.10386286436527371
13217,0.14364032893815404
13219,0.03401609363569861
13221,0.025035237264245922
13223,0.13517045614232315
13225,0.10543419389781548
13227,0.057184601270768916
13229,0.0341187759889114
13231,5.59628406737926e-05
13233,0.12151898734177215
13235,0.016153205661948375
13237,0.09501366764068243
13239,0.013927576601671309
13241,0.0009216023593020398
13243,0.1840912035237725
13245,0.21044732210083322
13247,0.13340374347239337
13249,0.0027944111776447107
13251,0.0975125059960255
13253,0.06552869744529728
13255,0.12657437610225836
13257,0.053371537726838586
13259,0.11654011224826676
13261,0.05216490447606569
13263,0.16067006554989074
13265,0.47408270238788586
13267,0.06465517241379311
13269,0.021895351448461713
13271,0.2221212121212121
13273,0.026731078904991948
13275,0.12421735241502684
13277,0.057355800388852886
13279,0.05274951327921243
13281,9.550186228631458e-05
13283,0.19331880900508353
13285,0.04285245510411073
13287,0.08331466965285554
13289,0.0003324836528870664
13291,0.0168102640943997
13293,0.07527713328177366
13295,0.1372098435045669
13297,0.10902731353261388
13299,0.1336748182419035
13301,0.012341446691806651
13303,0.12941898333883986
13305,0.08359081697066348
13307,0.011075384065737763
13309,0.031666891254547906
13311,0.0
13313,0.13394867396368385
13315,0.05121555915721232
13317,0.06806381572736712
13319,0.11419010770678657
13321,0.010378707504958716
15001,0.08092760388806942
15003,0.046189337677965014
15005,0.0
15007,0.07389962886229151
15009,0.057597168580544325
16001,0.062378142800708525
16003,0.08601609657947686
16005,0.11605644684267072
16007,0.06064149682592716
16009,0.09240710823909531
16011,0.11528931962198785
16013,0.028302769461077844
16015,0.13844621513944222
16017,0.029258507229004086
16019,0.11403188978644205
16021,0.03636529347429821
16023,0.07644413697682463
16025,0.4449418084153984
16027,0.07433187065629912
16029,0.013787160706591986
16031,0.08962181944928546
16033,0.5071283095723014
16035,0.03435680858349503
16037,0.08287545787545787
16039,0.1414675641689474
16041,0.013061160644454872
16043,0.14763630871469566
16045,0.0972546204916562
16047,0.0030393171236420074
16049,0.08231388701051208
16051,0.10608263198163734
16053,0.1180834897649057
16055,0.0729417880919029
16057,0.046074535495650305
16059,0.11769153225806452
16061,0.16304632295210678
16063,0.41781874039938555
16065,0.11897911338448423
16067,0.17649110568538542
16069,0.07237998217241819
16071,0.05296313579094727
16073,0.10385216033315982
16075,0.07240419042567299
16077,0.058846104643725215
16079,0.04136310223266745
16081,0.02232055063913471
16083,0.04711899520911563
16085,0.07554248631109309
16087,0.06638556579721513
17001,0.03202539379759474
17003,0.2827142510318038
17005,0.09038721296713192
17007,0.07443921351426197
17009,0.10335880063427995
17011,0.09794728114815027
17013,0.05266260561996463
17015,0.04484304932735426
17017,0.03408591115672189
17019,0.048129858116878275
17021,0.019482758620689655
17023,0.09770431588613407
17025,0.056026058631921824
17027,0.03741856893173031
17029,0.10413379615020511
17031,0.0176667452728034
17033,0.024272089620023213
17035,0.001448225923244026
17037,0.14585393685812095
17039,0.021556669283255843
17041,0.037037037037037035
17043,0.03214006831536747
17045,0.13921188630490955
17047,0.07647671477458712
17049,0.046375795806319724
17051,0.18419150858175248
17053,0.07776436332646829
17055,0.08033163974621471
17057,0.0452129811972268
17059,0.2988012166756128
17061,0.006337318162177733
17063,0.05531030901064658
17065,0.033699893579283435
17067,0.14122696817420435
17069,0.062037037037037036
17071,0.00491065338971491
17073,0.09164917006694925
17075,0.10720775287704422
17077,0.15138330731674915
17079,0.04124561765312436
17081,0.09683982795477374
17083,0.039504024363715466
17085,0.03792221536290678
17087,0.026227944682880304
17089,0.035024424135742686
17091,0.06066161887720473
17093,0.06136696416120485
17095,0.08717095939076702
17097,0.05951707412767143
17099,0.07519925564411362
17101,0.07889265133963048
17103,0.05844966834115067
17105,0.0649550706033376
17107,0.0722653027553209
17109,0.09833803507911199
17111,0.06411452260655526
17113,0.08781520534050433
17115,0.0847627473638596
17117,0.042101957500261696
17119,0.12866808772959204
17121,0.10208687273372721
17123,0.04335443037974684
17125,0.13248329469521342
17127,0.03389720655907706
17129,0.021408894136166864
17131,0.07508823171473773
17133,0.049458385168552964
17135,0.06477544512357161
17137,0.13362590373308578
17139,0.006129597197898424
17141,0.040320017944931494
17143,0.1318862805237702
17145,0.09230425055928411
17147,0.015960308446410425
17149,0.10066950699939135
17151,0.10715883668903803
17153,0.16101282259373478
17155,0.0004995004995004995
17157,0.044957581550961884
17159,0.027105279369186226
17161,0.059872853211879684
17163,0.12993971620700892
17165,0.06458475494721631
17167,0.05958017876585724
17169,0.06230116648992577
17171,0.19813258636788048
17173,0.05969682064123776
17175,0.19686353019686353
17177,0.016977216993984617
17179,0.09276629688169342
17181,0.028975741239892182
17183,0.0847656967840735
17185,0.0332300996065958
17187,0.028576269272039306
17189,0.03587931503125849
17191,0.08406921241050119
17193,0.023252642345721105
17195,0.06261752538548326
17197,0.07348721884408761
17199,0.12316711123167111
17201,0.07274457607716432
17203,0.046891164907924686
18001,0.04745979585308401
18003,0.12087952292101123
18005,0.1048389197072688
18007,0.01106844364129207
18009,0.07543474855083816
18011,0.024646892655367233
18013,0.010628526440099725
18015,0.004415777722649466
18017,0.02686957860699071
18019,0.04464220915886494
18021,0.05555968761621421
18023,0.011798699735131231
18025,0.054886586390366844
18027,0.02651036400404449
18029,0.08278218474633844
18031,0.04246309246309246
18033,0.08850626435828814
18035,0.12833238435978278
18037,0.03659671990259973
18039,0.08718914349637323
18041,0.07731597808625448
18043,0.05464077878194642
18045,0.028480278422273783
18047,0.03174946939836271
18049,0.0420906124016126
18051,0.016088111512401873
18053,0.08251380939467036
18055,0.05970149253731343
18057,0.05483139028805146
18059,0.08452615639553156
18061,0.00017782745655929276
18063,0.06977063967878555
18065,0.0655250495329748
18067,0.1044204369682908
18069,0.09737636030600151
18071,0.0981451765150085
18073,0.035127546448413885
18075,0.11170187738201666
18077,0.0270753669668188
18079,0.10173531989482909
18081,0.058422959600154666
18083,0.01930280957336108
18085,0.049044701259081155
18087,0.01729153199741435
18089,0.1043638672997248
18091,0.08333408093875318
18093,0.029305934885334027
18095,0.14697347230240967
18097,0.12234099666479595
18099,0.04932945102123228
18101,0.03144958389781304
18103,0.09782402514700701
18105,0.0534520996709525
18107,0.03769279194208373
18109,0.06070194791999303
18111,0.05398764392024712
18113,0.037108717603500506
18115,0.0
18117,0.0039314516129032254
18119,0.002641946697566628
18121,0.06476728761750966
18123,0.07058641017685387
18125,0.008485792137018295
18127,0.07944968754373476
18129,0.08390582786568893
18131,0.03566631845993135
18133,0.03540289228986118
18135,0.07859844866455237
18137,0.008119925046845722
18139,0.04433072677092916
18141,0.08157913468274573
18143,0.09838302799718787
18145,0.04858673147898101
18147,9.545628102329134e-05
18149,0.012798013953687454
18151,0.11458241918970309
18153,0.054342258440046566
18155,0.031188165457457836
18157,0.1743604583863873
18159,0.07323042168674698
18161,0.0
18163,0.11614163369559774
18165,0.017024426350851222
18167,0.1999017135227357
18169,0.0717891024081732
18171,0.017042783262811473
18173,0.06894067583641877
18175,0.03131413205010261
18177,0.16630149310039613
18179,0.12671877261542916
18181,0.004017368015257883
18183,0.012135047458848972
19001,0.02304087477219474
19003,0.020104244229337303
19005,0.03475226796929518
19007,0.0549390859005199
19009,0.023696682464454975
19011,0.042797975149562816
19013,0.09463727210313524
19015,0.02364479586406143
19017,0.012934585598945461
19019,0.033781849413111936
19021,0.05616979269496545
19023,0.019102710701553775
19025,0.08852119958634953
19027,0.019984627209838585
19029,0.0912152479220407
19031,0.04838099356721985
19033,0.054721297365858075
19035,0.060304837640821736
19037,0.03167457191092531
19039,0.030583674348481586
19041,0.04565908681826363
19043,0.010645926416239175
19045,0.08357765290333088
19047,0.11376930276087974
19049,0.023996371059197098
19051,0.033245744316234435
19053,0.03535532694809034
19055,0.025895068678225625
19057,0.0783384996900186
19059,0.01883962320753585
19061,0.056431721354361315
19063,0.11075519316637546
19065,0.0171455938697318
19067,0.0628718640740968
19069,0.05702247191011236
19071,0.2557451955382341
19073,0.04541559554413025
19075,0.0
19077,0.031586635019171076
19079,0.027244305493523895
19081,0.034653028833436204
19083,0.023953461845557203
19085,0.05841371918542337
19087,0.10454206999255398
19089,0.10181894208655655
19091,0.07457972491085074
19093,0.003808717731696995
19095,0.01027208804646897
19097,0.07018339379282547
19099,0.039248683567667336
19101,0.06619960814581725
19103,0.023631973839030578
19105,0.047339858513421845
19107,0.07687184853962516
19109,0.041497780351283535
19111,0.12790697674418605
19113,0.06254438374063799
19115,0.0032493193993150082
19117,0.09608900876601484
19119,0.024781970468871428
19121,0.03998979526755533
19123,0.08373173674098566
19125,0.032363625446576
19127,0.09611789017909861
19129,0.03805033534763264
19131,0.08602449888641425
19133,0.05020015146597425
19135,0.023086574654956084
19137,0.07402234636871509
19139,0.05560884313954848
19141,0.04681205723017086
19143,0.08186320024760137
19145,0.0330153150891288
19147,0.0713300074302091
19149,0.03177779556551669
19151,0.08125854993160055
19153,0.048290915846182426
19155,0.09321797376500139
19157,0.012741884318494236
19159,0.03196258039368544
19161,0.03758454106280193
19163,0.034522829613131266
19165,0.055888879756718995
19167,0.0037977688108236413
19169,0.1048223180183601
19171,0.0665841166207013
19173,0.010764603451005224
19175,0.058959629806925165
19177,0.08401585204755614
19179,0.23132631578947369
19181,0.03989183342347215
19183,0.030040545521562847
19185,0.16898328908324223
19187,0.11998526819772183
19189,0.028437327443401435
19191,0.01676481762917933
19193,0.053674196453039974
19195,0.020005264543300868
19197,0.03915639882077254
20001,0.04180689552015556
20003,0.05628239940755369
20005,0.09064051051760813
20007,0.03229788109442502
20009,0.1250993712509937
20011,0.11177749950570091
20013,0.13671875
20015,0.06517911353976928
20017,0.31684587813620074
20019,0.1757972199509403
20021,0.17928065546451882
20023,0.08327219369038885
20025,0.3331828442437923
20027,0.08353837141183362
20029,0.13951536767019826
20031,0.16556214393675153
20033,0.03225806451612903
20035,0.09567348737297238
20037,0.12763837072622272
20039,0.1033434650455927
20041,0.049660828186696364
20043,0.0881057268722467
20045,0.05385920271416455
20047,0.04840302930523543
20049,0.1852879944482998
20051,0.07623365668494306
20053,0.10820378636293675
20055,0.10705351316075702
20057,0.08251595367525408
20059,0.1758233302554632
20061,0.16142832198358653
20063,0.3302411873840445
20065,0.06584520600693107
20067,0.06450376804189552
20069,0.11888111888111888
20071,0.04170008019246191
20073,0.17805352070563613
20075,0.07434944237918216
20077,0.09993370898243288
20079,0.00980279091223619
20081,0.0794172932330827
20083,0.08924843423799582
20085,0.0561580745803001
20087,0.003398515110321029
20089,0.12089697757556062
20091,0.022575292321092875
20093,0.032185064118682424
20095,0.10575209977093408
20097,0.13160987074030553
20099,0.07090294811866525
20101,0.06914285714285714
20103,0.11014469938473244
20105,0.09534094415303919
20107,0.048467274233637114
20109,0.04898403483309144
20111,0.057940041555357674
20113,0.08355037697052776
20115,0.1009478672985782
20117,0.12879312049026392
20119,0.1650273224043716
20121,0.06664226675206637
20123,0.08896908834144045
20125,0.10250627272983565
20127,0.09944284990714165
20129,0.09403031240334055
20131,0.08852426802908234
20133,0.05214389534883721
20135,0.09784357901512714
20137,0.07741139128901428
20139,0.05056765879104019
20141,0.07905650596163816
20143,0.09916269906419307
20145,0.08719346049046321
20147,0.11254874158099964
20149,0.019996296982040362
20151,0.09693454846727423
20153,0.13735609368797141
20155,0.09012416487110725
20157,0.061847389558232935
20159,0.09054844788257463
20161,0.24894888560781833
20163,0.03783053464582127
20165,0.106138494103417
20167,0.08149210903873745
20169,0.06028126461173255
20171,0.044975688816855756
20173,0.09397329266702116
20175,0.07681247821540607
20177,0.1077927770971259
20179,0.12010954616588419
20181,0.23810316139767054
20183,0.11289903970931742
20185,0.08113590263691683
20187,0.026398210290827742
20189,0.1069182389937107
20191,0.04711586275484833
20193,0.17658227848101266
20195,0.027990669776741087
20197,0.12888132709485325
20199,0.08484848484848485
20201,0.15502672874633558
20203,0.021486123545210387
20205,0.077585290679137
20207,0.09851919008763978
20209,0.13575442049458747
21001,0.03403730703259005
21003,0.08654038885548206
21005,0.023294897530460764
21007,0.0001212268153715602
21009,0.075925355085007
21011,0.009231300146665516
21013,0.09992680631556934
21015,0.09057242174546128
21017,0.12259194395796848
21019,0.12601429090468694
21021,0.0733680360157569
21023,0.002238454288407163
21025,0.1198299466781957
21027,0.035196171294680695
21029,0.09597814825280211
21031,0.04830575256107171
21033,0.00569932224276032
21035,0.06275711865773978
21037,0.0890564116188452
21039,0.033503134796238246
21041,0.0
21043,0.03740981240981241
21045,0.055531181447822
21047,0.14530457710770062
21049,0.049448235195013054
21051,0.1377818683847216
21053,0.010903426791277258
21055,0.0475577026301664
21057,0.008022170361726954
21059,0.056240688627710644
21061,0.020146369541978456
21063,0.0
21065,0.00034078516902944384
21067,0.07042186860849958
21069,0.03094507945358238
21071,0.026944817621860028
21073,0.08820127827939535
21075,0.0002935564362248642
21077,0.0
21079,0.0
21081,0.02315302895142324
21083,0.07769187252498586
21085,0.09554882311815428
21087,0.04201456741872446
21089,0.0697371985911677
21091,0.049854057209573845
21093,0.08918639796102062
21095,0.02896372703053487
21097,0.046588135413350315
21099,0.04533216110775317
21101,0.03195675675675676
21103,0.01167618059159315
21105,0.012443900448796409
21107,0.0735080988917306
21109,0.037053505261597744
21111,0.06481346546196444
21113,0.07695632486724571
21115,0.018068162356567906
21117,0.07276483846731781
21119,0.006056527590847914
21121,0.17906094156760657
21123,0.06749806242513916
21125,0.11177760029907051
21127,0.057187894073139976
21129,0.00012679092177000128
21131,0.04942528735632184
21133,0.0
21135,0.005407354001441961
21137,0.08911971546358419
21139,0.06660363483559198
21141,0.03361281907956028
21143,0.010223719028145298
21145,0.15172729352550904
21147,0.018682399213372666
21149,0.010387157695939566
21151,0.1200130252303536
21153,0.014475361884047102
21155,0.07194752774974773
21157,0.0287458661918087
21159,0.00819862325005801
21161,0.06935391652372784
21163,0.05775819872736172
21165,0.0026958452267681573
21167,0.05386526651352492
21169,0.004752945836221408
21171,0.01714859071422056
21173,0.06320993245028114
21175,0.04137039431157078
21177,0.05168418045017302
21179,0.013145475055827981
21181,0.002943237561317449
21183,0.02881469675362805
21185,0.05041779958883215
21187,0.04446084309565538
21189,0.0138801261829653
21191,0.002016535591853196
21193,0.008184731122875454
21195,0.0005843996062992126
21197,0.0
21199,0.07893693607979323
21201,0.2936021034180543
21203,0.002403846153846154
21205,0.013457335104787211
21207,0.02385425562197552
21209,0.07273228329764908
21211,0.0034225412368683746
21213,0.06787095284815606
21215,0.0
21217,0.028802219321148827
21219,0.03258426966292135
21221,0.01597043029499965
21223,0.0
21225,0.19977343906177117
21227,0.054573256467941506
21229,0.05163437740035846
21231,0.09849613222505164
21233,0.10593935834373394
21235,0.02455313297976822
21237,0.02692046227056424
21239,0.12077469024419583
22001,0.03185857899082123
22003,0.11244371991926719
22005,0.09932378864897635
22007,0.005849451347081679
22009,0.11567988971549449
22011,0.20600774106692096
22013,0.194941824008918
22015,0.10929312098752768
22017,0.16040381379697138
22019,0.13030689741035856
22021,0.03868930122384524
22023,0.058488083053077934
22025,0.1360622657826463
22027,0.12003489386449549
22029,0.2077610219959658
22031,0.09262454981992797
22033,0.11720899377741832
22035,0.21806933883232377
22037,0.004342033848127498
22039,0.0628825329566855
22041,0.13035103770404968
22043,0.08843964319333004
22045,0.05824685963954124
22047,0.01967831790816785
22049,0.1072262504608578
22051,0.04831326638184542
22053,0.07973032854339432
22055,0.09275289062993619
22057,0.08433522290745239
22059,0.12108797850906648
22061,0.19400877286829998
22063,0.07805445768828206
22065,0.030596212685024396
22067,0.13921155152078343
22069,0.1526563210837588
22071,0.087834359521739
22073,0.15442362737444704
22075,0.203237566183491
22077,0.10538549250065783
22079,0.19128049660747798
22081,0.03860961390386096
22083,0.06788902291917974
22085,0.1204968431477737
22087,0.16179625038304035
22089,0.1127889352027283
22091,0.027403374096224224
22093,0.08673423219618134
22095,0.12559881543419563
22097,0.10925357382711312
22099,0.05717024539877301
22101,0.10395242451967063
22103,0.07836057157525456
22105,0.16684971551731256
22107,0.388994668697639
22109,0.10580189522617557
22111,0.15408652788169536
22113,0.03703512129519475
22115,0.22169144342110292
